_,Starting chaos monkey,2024-11-13 17:11:23_088
site_3,Changing board state to Standby_active,2024-11-13 17:11:30_167
site_2,Changing board state to Standby_active,2024-11-13 17:11:36_288
site_1,Changing board state to Standby_active,2024-11-13 17:11:44_606
site_4,Changing board state to Standby_active,2024-11-13 17:11:51_166
site_4,Changing voltage for MRTW2D2MRAU0C72U from site_4 to set_normal_voltage,2024-11-13 17:11:53_155
site_4,Changing voltage for 07F0295AI04WE8CR from site_4 to set_low_voltage,2024-11-13 17:12:12_811
site_4,Changing voltage for 8OWNG3RI3FCU0ZMI from site_4 to set_normal_voltage,2024-11-13 17:12:15_952
site_4,Changing voltage for NGTIH3M2RVKGA3IU from site_4 to set_low_voltage,2024-11-13 17:12:19_604
site_2,Changing voltage for GSI40ZOUFPM3TAOH from site_2 to set_normal_voltage,2024-11-13 17:12:31_500
site_3,Changing board state to Standby_failed,2024-11-13 17:12:33_209
site_2,Changing voltage for HDXV0VZHUGQMMWSB from site_2 to set_high_voltage,2024-11-13 17:12:57_611
site_1,Changing voltage for CIJAEGITNGRXKDZ7 from site_1 to set_normal_voltage,2024-11-13 17:13:06_092
site_2,Changing board state to Standby_failed,2024-11-13 17:13:16_752
site_3,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-13 17:13:30_769
site_3,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-13 17:13:46_402
site_3,Changing voltage for XYOAXEEISZIBCQ0Q from site_3 to set_high_voltage,2024-11-13 17:13:59_048
site_3,Changing board state to Standby_active,2024-11-13 17:14:10_640
site_4,Changing board state to Standby_failed,2024-11-13 17:14:13_618
site_4,Changing voltage for R679YT4Y4PSCNLPS from site_4 to set_low_voltage,2024-11-13 17:14:29_864
site_2,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-13 17:14:42_390
site_2,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-13 17:14:53_112
site_4,Changing voltage for V2L21X76IFDZIEEI from site_4 to set_normal_voltage,2024-11-13 17:14:53_774
site_1,Changing board state to Standby_failed,2024-11-13 17:15:09_104
site_1,Changing board state to Standby_active,2024-11-13 17:15:22_186
site_2,Changing board state to Standby_active,2024-11-13 17:15:25_863
site_2,Changing board state to Standby_failed,2024-11-13 17:15:28_525
site_3,Changing board state to Standby_failed,2024-11-13 17:15:31_237
site_1,Changing board state to Standby_failed,2024-11-13 17:15:47_715
site_4,Changing board state to Standby_active,2024-11-13 17:16:22_895
site_1,Changing board state to Standby_active,2024-11-13 17:16:42_207
site_1,Changing board state to Standby_failed,2024-11-13 17:16:44_925
site_4,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-13 17:16:56_741
site_4,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-13 17:17:03_064
site_2,Changing voltage for 744HAXAWZWJEFIZJ from site_2 to set_high_voltage,2024-11-13 17:17:19_006
site_4,Changing board state to Standby_active,2024-11-13 17:17:22_842
site_1,Changing board state to Standby_active,2024-11-13 17:17:26_229
site_2,Changing board state to Standby_active,2024-11-13 17:17:30_715
site_3,Changing board state to Standby_active,2024-11-13 17:17:33_413
site_2,Changing voltage for 78UWBMRR57IUZ5Z5 from site_2 to set_low_voltage,2024-11-13 17:17:48_148
site_1,Changing board state to Standby_failed,2024-11-13 17:17:52_731
site_1,Changing voltage for DJPKBHUQKWKEMBWG from site_1 to set_normal_voltage,2024-11-13 17:18:07_649
site_3,Changing voltage for JZ9U6T533OV2MFD8 from site_3 to set_low_voltage,2024-11-13 17:18:24_748
site_2,Changing voltage for TG99D6Y5ZDB0A86T from site_2 to set_normal_voltage,2024-11-13 17:18:29_624
site_4,Changing board state to Standby_failed,2024-11-13 17:18:36_890
site_3,Changing voltage for O5F2NJUN6KSABZUU from site_3 to set_high_voltage,2024-11-13 17:18:40_882
site_4,Changing board state to Standby_active,2024-11-13 17:19:35_960
site_1,Changing voltage for 0DWZ7CK0V8I6WZ66 from site_1 to set_low_voltage,2024-11-13 17:19:37_155
site_4,Changing voltage for 5K8VK8RJQFLLO2FY from site_4 to set_normal_voltage,2024-11-13 17:19:38_514
site_2,Changing board state to Standby_failed,2024-11-13 17:19:43_267
site_2,Changing voltage for Y96R6XGUM82Z2NDY from site_2 to set_normal_voltage,2024-11-13 17:19:48_209
site_2,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-13 17:20:10_848
site_2,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-13 17:20:15_302
site_3,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-13 17:20:29_992
site_3,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-13 17:20:37_968
site_4,Changing board state to Standby_failed,2024-11-13 17:20:39_352
site_4,Changing board state to Standby_active,2024-11-13 17:20:57_128
site_3,Changing voltage for GTGW110IKJT6P4OB from site_3 to set_normal_voltage,2024-11-13 17:21:13_623
site_3,Changing voltage for YSPVAAYSKORCO22V from site_3 to set_normal_voltage,2024-11-13 17:21:29_981
site_4,Changing board state to Standby_failed,2024-11-13 17:21:33_435
site_3,Changing board state to Standby_active,2024-11-13 17:21:50_495
site_3,Changing voltage for 744HAXAWZWJEFIZJ from site_3 to set_low_voltage,2024-11-13 17:22:12_483
site_3,Changing voltage for UZGP2KINFE968QXN from site_3 to set_normal_voltage,2024-11-13 17:22:19_434
site_2,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-13 17:22:32_234
site_2,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-13 17:22:44_464
site_1,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-13 17:22:59_791
site_1,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-13 17:23:11_053
site_1,Changing voltage for 8QKJO8KTSKN097DG from site_1 to set_high_voltage,2024-11-13 17:23:42_471
site_3,Changing board state to Standby_failed,2024-11-13 17:23:53_920
site_1,Changing board state to Standby_active,2024-11-13 17:23:55_020
