_,Starting chaos monkey,2024-11-19 21:50:49_840
site_6,Changing voltage for 2Y2FYT4UD6OSSCWJ from site_6 to set_normal_voltage,2024-11-19 21:50:59_198
site_4,Changing board state to Standby_active,2024-11-19 21:51:03_377
site_5,Changing board state to Standby_active,2024-11-19 21:51:07_205
site_6,Changing voltage for 0WZBISL40HIMAI3C from site_6 to set_high_voltage,2024-11-19 21:51:07_806
site_5,Changing voltage for 62JKDTNI1P8XBBXU from site_5 to set_normal_voltage,2024-11-19 21:51:10_836
site_2,Changing board state to Standby_active,2024-11-19 21:51:14_874
site_1,Changing board state to Standby_active,2024-11-19 21:51:16_514
site_4,Changing board state to Standby_failed,2024-11-19 21:51:19_720
site_3,Changing board state to Standby_active,2024-11-19 21:51:20_407
site_2,Changing voltage for R17W7TELMHSMJUFT from site_2 to set_low_voltage,2024-11-19 21:51:23_161
site_1,Changing board state to Standby_failed,2024-11-19 21:51:25_454
site_2,Changing board state to Standby_failed,2024-11-19 21:51:31_639
site_3,Changing voltage for CNTT208G2DNU5FGI from site_3 to set_normal_voltage,2024-11-19 21:51:46_885
site_1,Changing board state to Standby_active,2024-11-19 21:51:46_904
site_2,Changing board state to Standby_active,2024-11-19 21:51:48_473
site_5,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-19 21:52:00_635
site_5,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-19 21:52:11_659
site_1,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-19 21:52:14_268
site_1,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-19 21:52:22_910
site_7,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-19 21:52:26_137
site_7,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-19 21:52:37_149
site_6,Changing board state to Standby_active,2024-11-19 21:52:38_192
site_3,Changing voltage for HDD7216U0MFKYXVJ from site_3 to set_low_voltage,2024-11-19 21:52:40_963
site_3,Changing board state to Standby_failed,2024-11-19 21:52:42_200
site_3,Changing voltage for 94ID05IH7SCWT0SW from site_3 to set_high_voltage,2024-11-19 21:52:48_585
site_5,Changing board state to Standby_active,2024-11-19 21:52:53_022
site_3,Changing board state to Standby_active,2024-11-19 21:52:55_339
site_1,Changing voltage for XBHRLS2QBE024EMT from site_1 to set_normal_voltage,2024-11-19 21:53:06_844
site_5,Changing board state to Standby_failed,2024-11-19 21:53:08_993
site_3,Changing voltage for CC37AG5XN1VLWYST from site_3 to set_normal_voltage,2024-11-19 21:53:10_398
site_2,Changing voltage for PXUZ4FEV3HNWIA2I from site_2 to set_normal_voltage,2024-11-19 21:53:12_554
site_6,Changing voltage for 04CY6S4GHLR6E1VX from site_6 to set_normal_voltage,2024-11-19 21:53:15_285
site_3,Changing board state to Standby_failed,2024-11-19 21:53:18_829
site_1,Changing voltage for 6GXYS78A4UWT7VT1 from site_1 to set_low_voltage,2024-11-19 21:53:33_421
site_5,Changing board state to Standby_active,2024-11-19 21:53:41_461
site_4,Changing board state to Standby_active,2024-11-19 21:53:42_689
site_2,Changing voltage for 97F6IGWWO077N4B5 from site_2 to set_low_voltage,2024-11-19 21:53:45_146
site_7,Changing board state to Standby_active,2024-11-19 21:53:46_868
site_2,Changing voltage for ZD98BY29VUQO6VTN from site_2 to set_low_voltage,2024-11-19 21:53:54_105
site_7,Changing board state to Standby_failed,2024-11-19 21:54:03_924
site_3,Changing board state to Standby_active,2024-11-19 21:54:09_535
site_3,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-19 21:54:23_452
site_3,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-19 21:54:37_454
site_3,Changing board state to Standby_active,2024-11-19 21:54:42_211
site_1,Changing board state to Standby_active,2024-11-19 21:54:43_864
site_3,Changing voltage for UOAC0M3EXM32RIFW from site_3 to set_normal_voltage,2024-11-19 21:54:46_663
site_2,Changing voltage for TZYLQST2LFN7A7IG from site_2 to set_low_voltage,2024-11-19 21:54:48_105
site_4,Changing voltage for 4VZPOFTH7T9K2Q6N from site_4 to set_normal_voltage,2024-11-19 21:54:49_862
site_7,Changing board state to Standby_active,2024-11-19 21:54:51_156
site_6,Changing voltage for P5MLUDBTRDZTOQ54 from site_6 to set_high_voltage,2024-11-19 21:54:56_348
site_1,Changing board state to Standby_failed,2024-11-19 21:54:58_054
site_5,Changing board state to Standby_failed,2024-11-19 21:55:01_643
site_3,Changing voltage for CGEW2DOQYGUKGR3S from site_3 to set_low_voltage,2024-11-19 21:55:05_420
site_4,Changing voltage for L1G2ITV851O5KXWI from site_4 to set_normal_voltage,2024-11-19 21:55:12_019
site_5,Changing voltage for 41LQF3Y32EW7JW1E from site_5 to set_normal_voltage,2024-11-19 21:55:13_672
site_2,Changing board state to Standby_failed,2024-11-19 21:55:16_079
site_3,Changing board state to Standby_failed,2024-11-19 21:55:19_321
site_4,Changing board state to Standby_failed,2024-11-19 21:55:20_276
site_7,Changing board state to Standby_failed,2024-11-19 21:55:25_369
site_5,Changing board state to Standby_active,2024-11-19 21:55:26_610
site_1,Changing voltage for UOAC0M3EXM32RIFW from site_1 to set_normal_voltage,2024-11-19 21:55:28_139
site_7,Changing voltage for DB2DFWDL1CDZZOF0 from site_7 to set_low_voltage,2024-11-19 21:55:29_855
site_3,Changing voltage for E2S7R6EO7L5G2H9T from site_3 to set_normal_voltage,2024-11-19 21:55:42_821
site_7,Changing board state to Standby_active,2024-11-19 21:55:48_861
site_2,Changing voltage for CGEW2DOQYGUKGR3S from site_2 to set_low_voltage,2024-11-19 21:55:54_759
