_,Starting chaos monkey,2024-11-19 18:44:46_137
site_1,Changing voltage for 97F6IGWWO077N4B5 from site_1 to set_high_voltage,2024-11-19 18:44:46_262
site_4,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-19 18:44:59_966
site_4,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-19 18:45:12_878
site_4,Changing board state to Standby_active,2024-11-19 18:45:15_770
site_6,Changing board state to Standby_active,2024-11-19 18:45:18_167
site_7,Changing board state to Standby_active,2024-11-19 18:45:19_397
site_5,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-19 18:45:31_608
site_5,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-19 18:45:39_994
site_7,Changing voltage for 6I8JLLOR4RORCOWB from site_7 to set_low_voltage,2024-11-19 18:45:44_830
site_6,Changing voltage for EBDFEQGT3FA5B6QG from site_6 to set_high_voltage,2024-11-19 18:45:50_239
site_6,Changing board state to Standby_failed,2024-11-19 18:46:02_623
site_3,Changing board state to Standby_active,2024-11-19 18:46:05_482
site_4,Changing board state to Standby_failed,2024-11-19 18:46:13_623
site_3,Changing board state to Standby_failed,2024-11-19 18:46:14_954
site_5,Changing voltage for 94ID05IH7SCWT0SW from site_5 to set_high_voltage,2024-11-19 18:46:18_122
site_7,Changing board state to Standby_failed,2024-11-19 18:46:19_812
site_7,Changing board state to Standby_active,2024-11-19 18:46:22_704
site_1,Changing board state to Standby_active,2024-11-19 18:46:26_941
site_3,Changing board state to Standby_active,2024-11-19 18:46:31_545
site_7,Changing voltage for ZKH169X3YHXFGRSG from site_7 to set_low_voltage,2024-11-19 18:46:32_058
site_1,Changing voltage for 4XUBU9IGL94A1C5H from site_1 to set_low_voltage,2024-11-19 18:46:40_817
site_4,Changing board state to Standby_active,2024-11-19 18:46:41_378
site_2,Changing voltage for JICDZRAF72U9MZOB from site_2 to set_normal_voltage,2024-11-19 18:46:42_649
site_5,Changing board state to Standby_active,2024-11-19 18:46:42_778
site_5,Changing voltage for 6GXYS78A4UWT7VT1 from site_5 to set_high_voltage,2024-11-19 18:46:44_770
