_,Starting chaos monkey,2024-11-13 19:45:23_853
site_3,Changing board state to Standby_active,2024-11-13 19:45:30_871
site_2,Changing voltage for 7COS110RVT9MP36B from site_2 to set_high_voltage,2024-11-13 19:45:32_887
site_3,Changing voltage for M5HL6244HJQ89896 from site_3 to set_normal_voltage,2024-11-13 19:45:37_766
site_1,Changing voltage for J30MS5BOTKUR35EG from site_1 to set_normal_voltage,2024-11-13 19:45:41_833
site_2,Changing voltage for 6GT1A15VNC0B92QR from site_2 to set_normal_voltage,2024-11-13 19:46:11_504
site_4,Changing voltage for IH7XVWW8VZIRBD7T from site_4 to set_normal_voltage,2024-11-13 19:46:14_538
site_4,Changing voltage for USQ3XX756S0CYB0G from site_4 to set_normal_voltage,2024-11-13 19:46:14_986
site_2,Changing voltage for R7KNZPH67C1DS7RS from site_2 to set_low_voltage,2024-11-13 19:46:36_165
site_2,Changing board state to Standby_active,2024-11-13 19:46:36_342
site_3,Changing board state to Standby_failed,2024-11-13 19:46:38_075
site_1,Changing board state to Standby_active,2024-11-13 19:46:42_030
site_3,Changing board state to Standby_active,2024-11-13 19:46:53_756
site_4,Changing board state to Standby_active,2024-11-13 19:47:15_484
site_1,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-13 19:47:27_794
site_1,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-13 19:47:36_274
site_5,Changing voltage for 9OZ4PO5CQWZ8R442 from site_5 to set_high_voltage,2024-11-13 19:47:40_190
site_3,Changing voltage for BHH3LRLMWL9MAB7B from site_3 to set_high_voltage,2024-11-13 19:48:00_298
site_4,Changing board state to Standby_failed,2024-11-13 19:48:16_929
site_3,Changing voltage for 1UESW8NWMML0R5UA from site_3 to set_normal_voltage,2024-11-13 19:48:23_530
site_4,Changing board state to Standby_active,2024-11-13 19:48:35_073
site_3,Changing board state to Standby_failed,2024-11-13 19:48:40_444
site_2,Changing board state to Standby_failed,2024-11-13 19:48:41_927
site_3,Changing board state to Standby_active,2024-11-13 19:48:46_582
