site_4,Changing voltage for WFOGJZVYGZHQOD8B from site_4 to set_high_voltage,2024-11-19 15:10:09_614
site_3,Changing board state to Standby_active,2024-11-19 15:10:11_332
site_2,Changing board state to Standby_active,2024-11-19 15:10:21_228
site_6,Changing board state to Standby_active,2024-11-19 15:10:25_438
site_3,Changing board state to Standby_failed,2024-11-19 15:10:27_416
site_6,Changing board state to Standby_failed,2024-11-19 15:10:30_408
site_4,Changing board state to Standby_failed,2024-11-19 15:10:34_191
site_4,Changing voltage for H4Z6IX4EUXJCDSL6 from site_4 to set_normal_voltage,2024-11-19 15:10:38_595
site_6,Changing voltage for E227MO8FD7XA2CND from site_6 to set_normal_voltage,2024-11-19 15:10:50_927
site_6,Changing board state to Standby_active,2024-11-19 15:10:54_772
site_3,Changing board state to Standby_active,2024-11-19 15:10:55_920
site_4,Changing board state to Standby_active,2024-11-19 15:10:59_778
site_5,Changing board state to Standby_failed,2024-11-19 15:11:03_212
site_1,Changing board state to Standby_active,2024-11-19 15:11:04_774
site_2,Changing voltage for 9GY8A0XGZY7FL12D from site_2 to set_normal_voltage,2024-11-19 15:11:07_399
site_3,Changing voltage for J0NYQG0R99CHUFWM from site_3 to set_high_voltage,2024-11-19 15:11:18_807
site_3,Changing voltage for 9YNHYQN915JMR93J from site_3 to set_normal_voltage,2024-11-19 15:11:20_799
site_4,Changing voltage for HIJBP5A1FUE41NVR from site_4 to set_high_voltage,2024-11-19 15:11:23_048
site_2,Changing board state to Standby_failed,2024-11-19 15:11:30_816
site_4,Changing board state to Standby_failed,2024-11-19 15:11:32_152
site_5,Changing board state to Standby_active,2024-11-19 15:11:39_263
site_4,Changing voltage for CL91ZJE3JQ98UJSX from site_4 to set_normal_voltage,2024-11-19 15:11:40_692
site_2,Changing voltage for DPAUJ8FXPQJ5WP0E from site_2 to set_normal_voltage,2024-11-19 15:11:42_258
site_6,Changing board state to Standby_failed,2024-11-19 15:11:45_098
site_2,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-19 15:12:01_561
site_2,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-19 15:12:14_182
site_1,Changing voltage for BB85HGGYS8EPQ3FF from site_1 to set_normal_voltage,2024-11-19 15:12:25_642
site_5,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-19 15:12:36_527
site_5,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-19 15:12:44_369
site_6,Changing board state to Standby_active,2024-11-19 15:12:52_773
site_6,Changing voltage for 7ZBGTZERWOPUJ0FI from site_6 to set_low_voltage,2024-11-19 15:12:59_273
site_5,Changing voltage for VIR006AEXATFC1RN from site_5 to set_high_voltage,2024-11-19 15:13:02_703
site_1,Changing board state to Standby_failed,2024-11-19 15:13:11_844
site_1,Changing board state to Standby_active,2024-11-19 15:13:14_051
site_5,Changing board state to Standby_active,2024-11-19 15:13:15_827
site_2,Changing voltage for FF61OS7A1TD4OLDZ from site_2 to set_low_voltage,2024-11-19 15:13:23_667
site_4,Changing voltage for 6TAXTRKMI9VHBZ4A from site_4 to set_high_voltage,2024-11-19 15:13:34_672
site_2,Changing board state to Standby_active,2024-11-19 15:13:37_510
site_2,Changing board state to Standby_failed,2024-11-19 15:13:43_574
site_3,Changing voltage for TNPCTYKUCZROKN01 from site_3 to set_low_voltage,2024-11-19 15:13:50_457
site_1,Changing board state to Standby_failed,2024-11-19 15:13:52_801
site_1,Changing voltage for AVNDABE4N2ARRZLG from site_1 to set_normal_voltage,2024-11-19 15:13:59_375
site_5,Changing board state to Standby_failed,2024-11-19 15:14:02_353
site_1,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-19 15:14:13_578
site_1,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-19 15:14:26_947
site_6,Changing board state to Standby_failed,2024-11-19 15:14:30_999
site_5,Changing voltage for 8ASFFS8FWE12MMUN from site_5 to set_low_voltage,2024-11-19 15:14:33_414
site_5,Changing voltage for DV638SF4FHS1NK44 from site_5 to set_normal_voltage,2024-11-19 15:14:36_255
site_3,Changing board state to Standby_failed,2024-11-19 15:14:41_627
site_5,Changing board state to Standby_active,2024-11-19 15:14:43_834
site_6,Changing board state to Standby_active,2024-11-19 15:14:46_207
site_4,Changing board state to Standby_active,2024-11-19 15:14:49_989
site_4,Changing voltage for 7FDMDUFJDICJ2DDM from site_4 to set_low_voltage,2024-11-19 15:14:52_746
site_3,Changing board state to Standby_active,2024-11-19 15:14:55_755
site_3,Changing board state to Standby_failed,2024-11-19 15:14:58_232
site_6,Changing voltage for EUP4QSF4DSKS6QNP from site_6 to set_high_voltage,2024-11-19 15:15:02_444
site_5,Changing voltage for P8CH5S6K81QI40BJ from site_5 to set_normal_voltage,2024-11-19 15:15:04_552
site_4,Changing voltage for QS3PYY5SU7OC31X2 from site_4 to set_low_voltage,2024-11-19 15:15:07_198
site_4,Changing board state to Standby_failed,2024-11-19 15:15:10_300
site_2,Changing voltage for CXJ5A4E5MKP89MB0 from site_2 to set_normal_voltage,2024-11-19 15:15:18_548
site_3,Changing voltage for Y0JZV5MS7R729Y59 from site_3 to set_normal_voltage,2024-11-19 15:15:25_796
site_1,Changing voltage for BPKXBIQ8BH0ZH1IJ from site_1 to set_normal_voltage,2024-11-19 15:15:27_522
site_5,Changing voltage for HOJJJ8NQKRIVC6D1 from site_5 to set_high_voltage,2024-11-19 15:15:33_092
site_4,Changing voltage for 8ASFFS8FWE12MMUN from site_4 to set_high_voltage,2024-11-19 15:15:39_652
site_1,Changing board state to Standby_active,2024-11-19 15:15:41_497
site_6,Changing voltage for NZP5SZV77UE91P2C from site_6 to set_low_voltage,2024-11-19 15:15:46_047
site_5,Changing board state to Standby_failed,2024-11-19 15:15:46_431
site_2,Changing board state to Standby_active,2024-11-19 15:15:52_698
site_5,Changing voltage for 1PFU6XVGK9LWB8CD from site_5 to set_normal_voltage,2024-11-19 15:16:03_371
site_4,Changing board state to Standby_active,2024-11-19 15:16:05_375
site_4,Changing voltage for MO5APDHQUSPXDUCK from site_4 to set_normal_voltage,2024-11-19 15:16:08_106
site_5,Changing voltage for VKB8IRQLK3BCRBJ0 from site_5 to set_normal_voltage,2024-11-19 15:16:11_242
site_6,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-19 15:16:26_709
site_6,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-19 15:16:41_122
site_4,Changing voltage for TH0R1UUUWEXD7UMA from site_4 to set_low_voltage,2024-11-19 15:16:47_869
site_2,Changing board state to Standby_failed,2024-11-19 15:16:49_904
site_4,Changing voltage for 7FD4W1Q7VBJ5INNG from site_4 to set_low_voltage,2024-11-19 15:16:55_961
site_2,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-19 15:17:08_854
site_2,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-19 15:17:16_058
site_2,Changing voltage for ESCG3I27BJHK671G from site_2 to set_high_voltage,2024-11-19 15:17:22_760
site_5,Changing voltage for Z63GO8GD2T7E7GCU from site_5 to set_normal_voltage,2024-11-19 15:17:24_607
site_2,Changing board state to Standby_active,2024-11-19 15:17:27_171
site_6,Changing voltage for UZ01DS0MMIR5F88S from site_6 to set_normal_voltage,2024-11-19 15:17:28_923
site_5,Changing voltage for 0N157P4X9EYUFUPQ from site_5 to set_normal_voltage,2024-11-19 15:17:30_945
site_2,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-19 15:17:49_536
site_2,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-19 15:17:59_063
site_2,Changing board state to Standby_active,2024-11-19 15:18:01_592
site_6,Changing voltage for YHLWJ11XXUILVDT9 from site_6 to set_low_voltage,2024-11-19 15:18:03_302
site_6,Changing board state to Standby_active,2024-11-19 15:18:15_284
site_6,Changing voltage for NKMOUK7JSMJZNAOQ from site_6 to set_high_voltage,2024-11-19 15:18:19_454
site_3,Changing voltage for RQ7XKQY0W5TDZ01Y from site_3 to set_normal_voltage,2024-11-19 15:18:23_760
site_2,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-19 15:18:43_490
site_2,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-19 15:18:52_465
site_1,Changing voltage for 1H9G9E40GJFVDFHY from site_1 to set_low_voltage,2024-11-19 15:19:05_554
site_4,Changing voltage for HDCZXNT04YTP3ZAE from site_4 to set_low_voltage,2024-11-19 15:19:08_118
site_4,Changing board state to Standby_failed,2024-11-19 15:19:13_752
site_2,Changing board state to Standby_active,2024-11-19 15:19:20_453
site_4,Changing board state to Standby_active,2024-11-19 15:19:21_605
site_1,Changing board state to Standby_failed,2024-11-19 15:19:24_552
site_1,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-19 15:19:27_259
site_1,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-19 15:19:43_327
site_3,Changing voltage for PHO3PFUX98152DSS from site_3 to set_high_voltage,2024-11-19 15:19:56_912
site_6,Changing board state to Standby_failed,2024-11-19 15:20:26_184
site_5,Changing voltage for 0GEGOMJCZH37ZA2O from site_5 to set_normal_voltage,2024-11-19 15:20:31_726
site_1,Changing voltage for H4Z6IX4EUXJCDSL6 from site_1 to set_normal_voltage,2024-11-19 15:20:39_573
site_6,Changing voltage for CXJ5A4E5MKP89MB0 from site_6 to set_normal_voltage,2024-11-19 15:20:46_947
site_6,Changing board state to Standby_active,2024-11-19 15:20:48_445
site_5,Changing voltage for 8ASFFS8FWE12MMUN from site_5 to set_high_voltage,2024-11-19 15:20:50_732
site_3,Changing voltage for 3VAQYZVDVTZG1SGB from site_3 to set_normal_voltage,2024-11-19 15:20:51_045
site_1,Changing board state to Standby_active,2024-11-19 15:20:51_240
site_3,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-19 15:21:03_112
site_3,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-19 15:21:10_553
site_2,Changing board state to Standby_failed,2024-11-19 15:21:15_707
site_5,Changing board state to Standby_active,2024-11-19 15:21:25_584
site_1,Changing board state to Standby_failed,2024-11-19 15:21:32_270
site_5,Changing voltage for 8K9V9EYON2ZEZEXD from site_5 to set_high_voltage,2024-11-19 15:21:38_953
site_4,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-19 15:21:50_907
site_4,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-19 15:21:57_198
site_5,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-19 15:22:14_980
site_5,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-19 15:22:24_254
site_2,Changing board state to Standby_active,2024-11-19 15:22:26_910
site_2,Changing voltage for VDPA8HMYO46FD7P5 from site_2 to set_high_voltage,2024-11-19 15:22:28_285
site_1,Changing board state to Standby_active,2024-11-19 15:22:28_658
site_3,Changing voltage for P9XT6XJDNZY72TAO from site_3 to set_high_voltage,2024-11-19 15:22:36_198
site_2,Changing voltage for 1MXL3CIUXTF6SL4F from site_2 to set_normal_voltage,2024-11-19 15:22:38_976
site_2,Changing voltage for H4Z6IX4EUXJCDSL6 from site_2 to set_normal_voltage,2024-11-19 15:22:39_701
site_5,Changing board state to Standby_active,2024-11-19 15:22:40_520
site_4,Changing voltage for TNPCTYKUCZROKN01 from site_4 to set_high_voltage,2024-11-19 15:22:51_164
site_5,Changing board state to Standby_failed,2024-11-19 15:22:51_570
site_6,Changing board state to Standby_failed,2024-11-19 15:22:55_593
site_5,Changing voltage for FR9BDZ4J7LQ683GV from site_5 to set_normal_voltage,2024-11-19 15:22:57_057
site_6,Changing board state to Standby_active,2024-11-19 15:23:05_005
site_1,Changing board state to Standby_failed,2024-11-19 15:23:18_776
site_4,Changing voltage for 8K9V9EYON2ZEZEXD from site_4 to set_low_voltage,2024-11-19 15:23:30_845
site_6,Changing board state to Standby_failed,2024-11-19 15:23:35_632
site_4,Changing voltage for 7X2YLO0XPELWN39Q from site_4 to set_low_voltage,2024-11-19 15:23:41_195
site_5,Changing voltage for KEQ34WY6XQT769K2 from site_5 to set_normal_voltage,2024-11-19 15:23:44_658
site_4,Changing voltage for KR12NS4D1EKKO8QP from site_4 to set_normal_voltage,2024-11-19 15:23:49_668
site_4,Changing voltage for 4DEHN0FAU11PIRKA from site_4 to set_normal_voltage,2024-11-19 15:23:56_693
site_4,Changing voltage for HOJJJ8NQKRIVC6D1 from site_4 to set_low_voltage,2024-11-19 15:23:58_859
site_3,Changing voltage for ZOPBJGZE10LG8VFS from site_3 to set_normal_voltage,2024-11-19 15:24:14_883
site_6,Changing board state to Standby_active,2024-11-19 15:24:16_087
site_3,Changing board state to Standby_active,2024-11-19 15:24:21_840
site_4,Changing voltage for XXL0DU3I83R2LF24 from site_4 to set_normal_voltage,2024-11-19 15:24:29_169
site_1,Changing voltage for 3VAQYZVDVTZG1SGB from site_1 to set_normal_voltage,2024-11-19 15:24:35_831
site_3,Changing board state to Standby_failed,2024-11-19 15:24:41_500
site_3,Changing voltage for 7FDMDUFJDICJ2DDM from site_3 to set_high_voltage,2024-11-19 15:24:43_507
site_2,Changing board state to Standby_failed,2024-11-19 15:24:49_390
site_2,Changing board state to Standby_active,2024-11-19 15:24:55_040
site_2,Changing board state to Standby_failed,2024-11-19 15:24:57_556
site_2,Changing board state to Standby_active,2024-11-19 15:24:59_572
site_3,Changing board state to Standby_active,2024-11-19 15:25:13_465
site_5,Changing voltage for J0NYQG0R99CHUFWM from site_5 to set_low_voltage,2024-11-19 15:25:15_906
site_6,Changing voltage for 642LYDWPBGETNHQU from site_6 to set_normal_voltage,2024-11-19 15:25:18_117
site_4,Changing voltage for Z3B95WQ97FTPUJRN from site_4 to set_low_voltage,2024-11-19 15:25:20_961
site_1,Changing board state to Standby_active,2024-11-19 15:25:29_295
site_2,Changing voltage for NKMOUK7JSMJZNAOQ from site_2 to set_normal_voltage,2024-11-19 15:25:34_577
site_1,Changing voltage for 2XM257RI6FRLACLW from site_1 to set_normal_voltage,2024-11-19 15:25:37_811
site_6,Changing voltage for DMFR1DXXNH7P5SO1 from site_6 to set_normal_voltage,2024-11-19 15:25:39_736
site_4,Changing board state to Standby_active,2024-11-19 15:25:40_752
site_5,Changing voltage for QJDA22HUHD25JYWI from site_5 to set_normal_voltage,2024-11-19 15:25:45_461
site_5,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-19 15:25:53_991
site_5,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-19 15:25:58_886
site_3,Changing board state to Standby_failed,2024-11-19 15:26:00_750
site_6,Changing board state to Standby_failed,2024-11-19 15:26:09_996
site_6,Changing board state to Standby_active,2024-11-19 15:26:13_478
site_2,Changing board state to Standby_failed,2024-11-19 15:26:23_474
site_2,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-19 15:26:25_322
site_2,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-19 15:26:39_510
site_6,Changing voltage for Z2ZFSBKDA4C4IZFM from site_6 to set_normal_voltage,2024-11-19 15:26:40_617
site_2,Changing board state to Standby_active,2024-11-19 15:26:41_195
site_4,Changing voltage for Z3B95WQ97FTPUJRN from site_4 to set_low_voltage,2024-11-19 15:26:50_719
site_3,Changing voltage for BL48FVSIVLPQHFTN from site_3 to set_normal_voltage,2024-11-19 15:26:58_818
site_6,Changing voltage for KEQ34WY6XQT769K2 from site_6 to set_normal_voltage,2024-11-19 15:27:00_488
site_6,Changing voltage for 4DEHN0FAU11PIRKA from site_6 to set_normal_voltage,2024-11-19 15:27:08_040
site_1,Changing voltage for 1JA66YA9RC9YXJM0 from site_1 to set_normal_voltage,2024-11-19 15:27:13_666
site_1,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-19 15:27:26_740
site_1,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-19 15:27:41_509
site_2,Changing voltage for BH0CURAHQW6D4F3U from site_2 to set_high_voltage,2024-11-19 15:28:00_776
site_5,Changing voltage for KEQ34WY6XQT769K2 from site_5 to set_low_voltage,2024-11-19 15:28:02_868
site_2,Changing voltage for DXXKS2LA55OLOXPJ from site_2 to set_normal_voltage,2024-11-19 15:28:03_556
site_3,Changing board state to Standby_active,2024-11-19 15:28:06_251
site_1,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-19 15:28:31_858
