_,Starting chaos monkey,2024-11-13 07:20:31_729
site_2,Changing board state to Standby_active,2024-11-13 07:20:33_762
site_1,Changing voltage for M12RHR9JZXPHKWDD from site_1 to set_normal_voltage,2024-11-13 07:20:42_219
site_2,Changing board state to Standby_failed,2024-11-13 07:21:08_041
site_3,Changing voltage for 95U1VL75QMGOP4JC from site_3 to set_high_voltage,2024-11-13 07:21:11_901
site_3,Changing board state to Standby_active,2024-11-13 07:21:27_742
site_1,Changing board state to Standby_active,2024-11-13 07:21:47_250
site_2,Changing voltage for 43FZIAFB5M3PUM5V from site_2 to set_high_voltage,2024-11-13 07:21:54_328
site_3,Changing board state to Standby_failed,2024-11-13 07:21:58_400
site_1,Changing board state to Standby_failed,2024-11-13 07:22:04_238
site_2,Changing voltage for FMTYAG86R4VQLB17 from site_2 to set_low_voltage,2024-11-13 07:22:30_479
site_3,Changing board state to Standby_active,2024-11-13 07:22:46_250
site_1,Changing voltage for EM9L2PFP2VXRKGMA from site_1 to set_high_voltage,2024-11-13 07:22:50_243
site_1,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-13 07:23:06_565
site_1,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-13 07:23:16_248
site_3,Changing board state to Standby_failed,2024-11-13 07:23:30_785
site_3,Changing board state to Standby_active,2024-11-13 07:23:51_310
site_1,Changing board state to Standby_active,2024-11-13 07:24:05_857
site_3,Changing board state to Standby_failed,2024-11-13 07:24:07_944
site_1,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-13 07:24:27_077
site_1,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-13 07:24:37_528
site_1,Changing voltage for T38BWN3SGT668MQ4 from site_1 to set_normal_voltage,2024-11-13 07:24:57_812
site_2,Changing board state to Standby_active,2024-11-13 07:24:59_686
site_3,Changing board state to Standby_active,2024-11-13 07:25:00_314
site_3,Changing board state to Standby_failed,2024-11-13 07:25:19_386
site_2,Changing board state to Standby_failed,2024-11-13 07:25:32_300
site_3,Changing board state to Standby_active,2024-11-13 07:25:37_753
site_3,Changing voltage for B7VFEWT0OKM5DQIR from site_3 to set_normal_voltage,2024-11-13 07:25:39_749
site_1,Changing voltage for REU9719PD6GQWACS from site_1 to set_normal_voltage,2024-11-13 07:25:44_914
site_3,Changing board state to Standby_failed,2024-11-13 07:25:47_348
site_2,Changing board state to Standby_active,2024-11-13 07:26:16_704
site_3,Changing voltage for 8JIHI6WBKM7CRBJV from site_3 to set_high_voltage,2024-11-13 07:26:54_006
site_3,Changing board state to Standby_active,2024-11-13 07:26:54_805
site_1,Changing board state to Standby_active,2024-11-13 07:27:14_605
site_3,Changing board state to Standby_failed,2024-11-13 07:27:24_841
site_3,Changing voltage for LNK584GES7ESPYV6 from site_3 to set_normal_voltage,2024-11-13 07:27:45_904
site_2,Changing voltage for MI9VKRR4L3IUETKF from site_2 to set_low_voltage,2024-11-13 07:27:48_876
site_2,Changing voltage for DBTA3HYZMTIDX0LU from site_2 to set_high_voltage,2024-11-13 07:28:15_726
site_2,Changing voltage for A9RCPOE58EL4ZNLE from site_2 to set_high_voltage,2024-11-13 07:28:54_059
site_1,Changing board state to Standby_failed,2024-11-13 07:29:09_490
site_2,Changing board state to Standby_failed,2024-11-13 07:29:16_953
site_3,Changing voltage for O25K54WFM23SXQEE from site_3 to set_normal_voltage,2024-11-13 07:29:25_018
site_1,Changing board state to Standby_active,2024-11-13 07:29:39_992
site_3,Changing board state to Standby_active,2024-11-13 07:29:41_749
site_2,Changing board state to Standby_active,2024-11-13 07:29:50_117
site_3,Changing board state to Standby_failed,2024-11-13 07:29:51_822
site_1,Changing board state to Standby_failed,2024-11-13 07:30:01_234
site_3,Changing voltage for BWB0RWDRLTU731H8 from site_3 to set_high_voltage,2024-11-13 07:30:20_345
site_3,Changing voltage for 0AAVHXXOJ8Q74QE6 from site_3 to set_high_voltage,2024-11-13 07:30:31_794
site_2,Changing voltage for HLBXLATGBKRV5BY6 from site_2 to set_normal_voltage,2024-11-13 07:30:38_506
site_2,Changing board state to Standby_failed,2024-11-13 07:30:39_357
site_2,Changing board state to Standby_active,2024-11-13 07:31:06_733
site_3,Changing board state to Standby_active,2024-11-13 07:31:15_983
site_2,Changing board state to Standby_failed,2024-11-13 07:31:31_628
site_1,Changing voltage for YQRODZXX0EVN9KBX from site_1 to set_normal_voltage,2024-11-13 07:31:56_672
site_1,Changing voltage for 6N44BTA9YVNRU6B7 from site_1 to set_normal_voltage,2024-11-13 07:32:05_244
site_3,Changing board state to Standby_failed,2024-11-13 07:32:07_413
site_1,Changing voltage for HHE56C3K7XV96603 from site_1 to set_high_voltage,2024-11-13 07:32:25_333
site_3,Changing voltage for UOFVUQ5RMRBSOOVS from site_3 to set_normal_voltage,2024-11-13 07:32:31_465
site_2,Changing board state to Standby_active,2024-11-13 07:32:47_266
site_3,Changing board state to Standby_active,2024-11-13 07:32:51_116
site_3,Changing board state to Standby_failed,2024-11-13 07:33:00_385
site_3,Changing voltage for T5UJR1ZZYFJK41HZ from site_3 to set_normal_voltage,2024-11-13 07:33:25_605
site_3,Changing board state to Standby_active,2024-11-13 07:33:55_532
site_2,Changing voltage for 0TSKDSYB28DLR46F from site_2 to set_normal_voltage,2024-11-13 07:34:00_817
site_2,Changing board state to Standby_failed,2024-11-13 07:34:00_925
site_3,Changing board state to Standby_failed,2024-11-13 07:34:05_997
site_2,Changing board state to Standby_active,2024-11-13 07:34:06_118
site_1,Changing board state to Standby_active,2024-11-13 07:34:13_637
site_2,Changing board state to Standby_failed,2024-11-13 07:34:24_382
site_3,Changing board state to Standby_active,2024-11-13 07:34:25_445
site_2,Changing voltage for ICYDLZ5Y2RMD8DQD from site_2 to set_high_voltage,2024-11-13 07:34:27_505
site_2,Changing voltage for 16HSJ3V77KPYDZ67 from site_2 to set_normal_voltage,2024-11-13 07:34:28_830
site_2,Changing board state to Standby_active,2024-11-13 07:34:30_674
site_3,Changing voltage for 2AZ6YAJMF9P9ZWIX from site_3 to set_low_voltage,2024-11-13 07:34:31_607
site_1,Changing board state to Standby_failed,2024-11-13 07:35:07_640
site_3,Changing board state to Standby_failed,2024-11-13 07:35:21_697
site_3,Changing board state to Standby_active,2024-11-13 07:35:27_666
site_1,Changing voltage for 7IXMCP62C08LP3VZ from site_1 to set_normal_voltage,2024-11-13 07:35:37_941
site_2,Changing voltage for TKPEL7YYFY5H4F8P from site_2 to set_normal_voltage,2024-11-13 07:35:46_182
site_2,Changing board state to Standby_failed,2024-11-13 07:35:48_757
site_1,Changing voltage for O2M1R8W4OVMVVD5X from site_1 to set_normal_voltage,2024-11-13 07:36:06_554
