_,Starting chaos monkey,2024-11-20 12:16:17_162
site_8,Changing board state to Standby_active,2024-11-20 12:16:25_117
site_7,Changing voltage for UTQFVF1RAOA1PQHP from site_7 to set_normal_voltage,2024-11-20 12:16:29_653
site_5,Changing board state to Standby_active,2024-11-20 12:16:30_219
site_6,Changing voltage for ETIVJWTZWCK4ZRL3 from site_6 to set_normal_voltage,2024-11-20 12:16:31_790
site_7,Changing board state to Standby_active,2024-11-20 12:16:32_736
site_7,Changing voltage for SVAKP416MMF6LABI from site_7 to set_low_voltage,2024-11-20 12:16:37_754
site_4,Changing voltage for 3FG8V2YEI9L7O4B8 from site_4 to set_normal_voltage,2024-11-20 12:16:42_347
site_4,Changing voltage for R7BZGH4EUC9SDDW4 from site_4 to set_normal_voltage,2024-11-20 12:16:45_650
site_7,Changing voltage for JTG8XPF6U77LCXEC from site_7 to set_high_voltage,2024-11-20 12:16:51_482
site_4,Changing voltage for CDFN7ZCOF2V26EI6 from site_4 to set_normal_voltage,2024-11-20 12:16:55_370
site_8,Changing board state to Standby_failed,2024-11-20 12:16:58_865
site_1,Changing board state to Standby_active,2024-11-20 12:16:59_635
site_2,Changing voltage for Z6RROEY7T6ULNNE1 from site_2 to set_normal_voltage,2024-11-20 12:17:02_449
site_7,Changing board state to Standby_failed,2024-11-20 12:17:07_988
site_6,Changing voltage for B3Y944V187HNK4DV from site_6 to set_low_voltage,2024-11-20 12:17:18_277
site_6,Changing board state to Standby_active,2024-11-20 12:17:20_068
site_4,Changing board state to Standby_active,2024-11-20 12:17:30_057
site_2,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-20 12:17:42_149
site_2,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-20 12:17:49_137
site_2,Changing voltage for VETMQ35WXD9GDUDV from site_2 to set_high_voltage,2024-11-20 12:17:53_517
site_1,Changing voltage for QOISHEMLFTTF4XY7 from site_1 to set_low_voltage,2024-11-20 12:18:05_312
site_7,Changing voltage for T24TTLDLW0BVQ7D6 from site_7 to set_low_voltage,2024-11-20 12:18:09_106
site_1,Changing voltage for P66UWM8CN8RMZRBX from site_1 to set_high_voltage,2024-11-20 12:18:09_930
site_8,Changing board state to Standby_active,2024-11-20 12:18:11_509
site_1,Changing board state to Standby_failed,2024-11-20 12:18:12_754
site_2,Changing board state to Standby_active,2024-11-20 12:18:13_128
site_7,Changing voltage for QPLVPXG5UAWCBIHP from site_7 to set_high_voltage,2024-11-20 12:18:19_839
site_2,Changing voltage for XLO8GAXGURDAJFBB from site_2 to set_high_voltage,2024-11-20 12:18:22_064
site_7,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-20 12:18:42_204
site_7,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-20 12:18:48_866
site_1,Changing voltage for 5QEPL5WB2FSCYPT9 from site_1 to set_low_voltage,2024-11-20 12:18:52_749
site_8,Changing voltage for T24TTLDLW0BVQ7D6 from site_8 to set_high_voltage,2024-11-20 12:18:58_026
site_2,Changing voltage for 9RWZKUK4N9QA6VIE from site_2 to set_high_voltage,2024-11-20 12:19:00_722
site_3,Changing board state to Standby_active,2024-11-20 12:19:02_354
site_5,Changing board state to Standby_failed,2024-11-20 12:19:02_984
site_6,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-20 12:19:05_986
site_6,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-20 12:19:19_239
site_7,Changing voltage for 1OB2WOHAJ789M8Q9 from site_7 to set_normal_voltage,2024-11-20 12:19:20_940
site_1,Changing board state to Standby_active,2024-11-20 12:19:21_228
site_8,Changing voltage for QOISHEMLFTTF4XY7 from site_8 to set_low_voltage,2024-11-20 12:19:23_087
site_1,Changing board state to Standby_failed,2024-11-20 12:19:33_187
site_5,Changing voltage for ZCWNORZENVBL2W8M from site_5 to set_normal_voltage,2024-11-20 12:19:34_604
site_7,Changing voltage for I1J3L4IJV9JUNI7W from site_7 to set_normal_voltage,2024-11-20 12:19:38_516
site_5,Changing voltage for WZKOW60XB9N87U4C from site_5 to set_low_voltage,2024-11-20 12:19:42_405
site_7,Changing voltage for 7RIRDBB6RXDNSIIS from site_7 to set_normal_voltage,2024-11-20 12:19:43_343
site_4,Changing voltage for 1V54SZUP0DGR5VGA from site_4 to set_normal_voltage,2024-11-20 12:19:45_536
site_1,Changing board state to Standby_active,2024-11-20 12:19:47_544
site_2,Changing board state to Standby_failed,2024-11-20 12:19:50_677
site_5,Changing board state to Standby_active,2024-11-20 12:19:57_765
site_8,Changing voltage for P66UWM8CN8RMZRBX from site_8 to set_low_voltage,2024-11-20 12:19:58_077
site_7,Changing voltage for 5QEPL5WB2FSCYPT9 from site_7 to set_high_voltage,2024-11-20 12:20:01_589
site_3,Changing voltage for DPMJFH1DZ3VN6SCI from site_3 to set_normal_voltage,2024-11-20 12:20:10_384
site_1,Changing voltage for 184RU0KYYQ42BSF3 from site_1 to set_normal_voltage,2024-11-20 12:20:12_886
site_4,Changing board state to Standby_failed,2024-11-20 12:20:17_159
site_3,Changing voltage for 7UQLRJ8GUI9J0GY7 from site_3 to set_normal_voltage,2024-11-20 12:20:25_703
site_8,Changing voltage for 0P34OTM1BOCMTVSP from site_8 to set_normal_voltage,2024-11-20 12:20:28_519
site_3,Changing board state to Standby_failed,2024-11-20 12:20:29_348
site_4,Changing voltage for 8ROGTIOB7ZW0M1ZC from site_4 to set_normal_voltage,2024-11-20 12:20:32_806
site_8,Changing voltage for QWA3AOB637NF9F76 from site_8 to set_low_voltage,2024-11-20 12:20:36_500
site_7,Changing voltage for XLO8GAXGURDAJFBB from site_7 to set_high_voltage,2024-11-20 12:20:38_584
site_5,Changing voltage for 16NTY5NMG2WGK331 from site_5 to set_low_voltage,2024-11-20 12:20:41_437
site_4,Changing voltage for CDFN7ZCOF2V26EI6 from site_4 to set_normal_voltage,2024-11-20 12:20:45_182
site_5,Changing voltage for 66JKK2NEK39MFG99 from site_5 to set_high_voltage,2024-11-20 12:20:49_454
site_1,Changing voltage for 8FDQG94HLETQ0KVJ from site_1 to set_low_voltage,2024-11-20 12:20:52_185
site_6,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-20 12:21:07_313
site_6,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-20 12:21:20_832
site_4,Changing board state to Standby_active,2024-11-20 12:21:25_550
site_7,Changing board state to Standby_active,2024-11-20 12:21:28_935
