_,Starting chaos monkey,2024-11-11 22:31:11_406
site_1,Changing board state to Standby_active,2024-11-11 22:31:25_692
site_1,Changing board state to Standby_failed,2024-11-11 22:32:21_908
site_1,Changing voltage for 9S5TVZMAGE7S9GXX from site_1 to set_normal_voltage,2024-11-11 22:32:47_788
site_1,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-11 22:33:12_875
site_1,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-11 22:33:23_566
site_1,Changing board state to Standby_active,2024-11-11 22:33:40_883
site_1,Changing voltage for AMLUQ5IWHK85N6JZ from site_1 to set_high_voltage,2024-11-11 22:34:11_855
site_1,Changing voltage for XZ4YTBKNMD5U90ZH from site_1 to set_high_voltage,2024-11-11 22:34:28_954
site_1,Changing board state to Standby_failed,2024-11-11 22:34:37_522
site_1,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-11 22:35:25_546
site_1,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-11 22:35:31_691
site_1,Changing board state to Standby_active,2024-11-11 22:35:47_881
site_1,Changing voltage for DBUIYY0NTKAPM3UA from site_1 to set_low_voltage,2024-11-11 22:36:48_975
site_1,Changing voltage for 4TUWBEQ3J2C3M9AS from site_1 to set_low_voltage,2024-11-11 22:37:07_379
site_1,Changing board state to Standby_failed,2024-11-11 22:37:26_739
site_1,Changing voltage for CSVMUMOSX6QWY63I from site_1 to set_high_voltage,2024-11-11 22:38:06_023
site_1,Changing voltage for ZPIYBG6YALGHAF8Z from site_1 to set_normal_voltage,2024-11-11 22:38:43_228
site_1,Changing board state to Standby_active,2024-11-11 22:39:54_885
site_1,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-11 22:40:14_445
