_,Starting chaos monkey,2024-11-20 16:53:32_573
site_9,Changing board state to Standby_active,2024-11-20 16:53:34_859
site_4,Changing voltage for HTWB97XDINYOQCKI from site_4 to set_low_voltage,2024-11-20 16:53:37_358
site_8,Changing voltage for CB6LI6HCVAYWP8UK from site_8 to set_high_voltage,2024-11-20 16:53:40_135
site_8,Changing voltage for QPLGQI6U9SCXWVI9 from site_8 to set_normal_voltage,2024-11-20 16:53:45_109
site_5,Changing voltage for CSE62GCMBV8XQP6N from site_5 to set_low_voltage,2024-11-20 16:53:47_910
site_6,Changing board state to Standby_active,2024-11-20 16:53:49_922
site_6,Changing voltage for ABA2UF9TK8T2SCN2 from site_6 to set_low_voltage,2024-11-20 16:53:58_402
site_8,Changing board state to Standby_active,2024-11-20 16:54:01_594
site_3,Changing board state to Standby_active,2024-11-20 16:54:05_384
site_8,Changing voltage for MDHAJ5EWKQ5834WO from site_8 to set_normal_voltage,2024-11-20 16:54:08_519
site_2,Changing board state to Standby_active,2024-11-20 16:54:10_254
site_7,Changing board state to Standby_active,2024-11-20 16:54:13_979
site_7,Changing board state to Standby_failed,2024-11-20 16:54:18_585
site_4,Changing voltage for MDHAJ5EWKQ5834WO from site_4 to set_normal_voltage,2024-11-20 16:54:21_640
site_6,Changing board state to Standby_failed,2024-11-20 16:54:23_220
site_5,Changing voltage for F1CLZXHV5N09MC2U from site_5 to set_high_voltage,2024-11-20 16:54:24_678
site_1,Changing board state to Standby_active,2024-11-20 16:54:26_788
site_9,Changing voltage for SM4HLJJN19SZE4E1 from site_9 to set_high_voltage,2024-11-20 16:54:28_813
site_2,Changing board state to Standby_failed,2024-11-20 16:54:30_300
site_6,Changing board state to Standby_active,2024-11-20 16:54:31_711
site_5,Changing voltage for R2XVGKHUHA2I1E25 from site_5 to set_high_voltage,2024-11-20 16:54:41_738
site_3,Changing voltage for 5MQQIZI87JJRC3UZ from site_3 to set_normal_voltage,2024-11-20 16:54:43_619
site_8,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-20 16:54:58_705
site_8,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-20 16:55:03_522
site_5,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-20 16:55:17_658
site_5,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-20 16:55:24_818
site_4,Changing voltage for I1NVNT8EW1CKRG85 from site_4 to set_high_voltage,2024-11-20 16:55:25_796
site_9,Changing voltage for V3CJKZ2ZH8WSCOMG from site_9 to set_normal_voltage,2024-11-20 16:55:27_577
site_9,Changing voltage for 3CDEBJWBYE944ADX from site_9 to set_high_voltage,2024-11-20 16:55:29_447
site_9,Changing voltage for JMAQ7CAPQEYEXV4P from site_9 to set_low_voltage,2024-11-20 16:55:36_331
site_8,Changing board state to Standby_active,2024-11-20 16:55:37_599
site_5,Changing board state to Standby_active,2024-11-20 16:55:39_499
site_3,Changing board state to Standby_failed,2024-11-20 16:55:58_491
site_7,Changing board state to Standby_active,2024-11-20 16:56:00_367
site_2,Changing voltage for 6S18WZG17AECKKWX from site_2 to set_normal_voltage,2024-11-20 16:56:07_074
site_7,Changing voltage for 7CS3PLBCQO1M2WOR from site_7 to set_normal_voltage,2024-11-20 16:56:09_359
site_2,Changing board state to Standby_active,2024-11-20 16:56:10_982
site_4,Changing board state to Standby_active,2024-11-20 16:56:14_257
site_2,Changing board state to Standby_failed,2024-11-20 16:56:19_925
site_2,Changing voltage for NX6XH1QRXBJTG69I from site_2 to set_high_voltage,2024-11-20 16:56:24_299
site_9,Changing voltage for 75VKSMMFBGUWB5PE from site_9 to set_high_voltage,2024-11-20 16:56:26_238
site_8,Changing voltage for BZ9SO4VN14U8RZXU from site_8 to set_high_voltage,2024-11-20 16:56:33_883
site_6,Changing board state to Standby_failed,2024-11-20 16:56:36_724
site_9,Changing voltage for SG3L5ZHYVAN34B5N from site_9 to set_normal_voltage,2024-11-20 16:56:44_041
site_4,Changing voltage for 1S6HBT6ODT44Y7YF from site_4 to set_normal_voltage,2024-11-20 16:56:54_499
site_4,Changing voltage for F1CLZXHV5N09MC2U from site_4 to set_high_voltage,2024-11-20 16:57:04_923
site_3,Changing board state to Standby_active,2024-11-20 16:57:14_593
site_7,Changing board state to Standby_failed,2024-11-20 16:57:16_905
site_5,Changing voltage for QKRCND83LXE2R5DZ from site_5 to set_high_voltage,2024-11-20 16:57:21_234
site_6,Changing board state to Standby_active,2024-11-20 16:57:23_425
site_3,Changing voltage for 00MK696UF44OSX25 from site_3 to set_normal_voltage,2024-11-20 16:57:25_179
site_9,Changing board state to Standby_failed,2024-11-20 16:57:32_986
site_8,Changing voltage for 80UCP068ZNFVI70L from site_8 to set_normal_voltage,2024-11-20 16:57:37_091
site_2,Changing voltage for 3CDEBJWBYE944ADX from site_2 to set_normal_voltage,2024-11-20 16:57:39_241
site_5,Changing voltage for 12EPMYTYTL0RC3D0 from site_5 to set_high_voltage,2024-11-20 16:57:41_320
site_1,Changing board state to Standby_failed,2024-11-20 16:57:43_557
site_7,Changing board state to Standby_active,2024-11-20 16:57:44_903
site_7,Changing voltage for XV18RH3YEHCYM4T1 from site_7 to set_normal_voltage,2024-11-20 16:57:46_302
site_2,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-20 16:57:57_660
site_2,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-20 16:58:12_942
site_8,Changing board state to Standby_failed,2024-11-20 16:58:19_593
site_3,Changing board state to Standby_failed,2024-11-20 16:58:21_943
site_2,Changing board state to Standby_active,2024-11-20 16:58:24_532
site_5,Changing board state to Standby_failed,2024-11-20 16:58:26_212
site_7,Changing board state to Standby_failed,2024-11-20 16:58:31_996
site_9,Changing voltage for DSE2Y9X342XTYPID from site_9 to set_high_voltage,2024-11-20 16:58:34_970
site_9,Changing board state to Standby_active,2024-11-20 16:58:39_823
