_,Starting chaos monkey,2024-11-12 20:16:18_345
site_2,Changing board state to Standby_active,2024-11-12 20:16:19_951
site_3,Changing board state to Standby_active,2024-11-12 20:16:44_964
site_1,Changing voltage for RKCWO3948B3020CQ from site_1 to set_low_voltage,2024-11-12 20:17:01_146
site_1,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-12 20:17:13_726
site_1,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-12 20:17:20_759
site_1,Changing board state to Standby_active,2024-11-12 20:17:29_474
site_3,Changing voltage for FF653RCWHKSQ5BWO from site_3 to set_high_voltage,2024-11-12 20:17:49_699
site_3,Changing board state to Standby_failed,2024-11-12 20:17:53_036
site_2,Changing voltage for YOGD5YAWQOW392OS from site_2 to set_low_voltage,2024-11-12 20:17:54_585
site_2,Changing board state to Standby_failed,2024-11-12 20:17:59_583
site_3,Changing voltage for LO3KVIM41FP55D3J from site_3 to set_normal_voltage,2024-11-12 20:18:11_115
site_3,Changing board state to Standby_active,2024-11-12 20:18:24_961
site_2,Changing board state to Standby_active,2024-11-12 20:18:29_767
site_1,Changing voltage for UCVN0JNS1GN3DZZN from site_1 to set_high_voltage,2024-11-12 20:18:57_364
site_1,Changing voltage for ZIMX08633FYGMIOC from site_1 to set_normal_voltage,2024-11-12 20:19:16_712
site_2,Changing voltage for XW3FMTPRGV6DNGTU from site_2 to set_high_voltage,2024-11-12 20:19:32_145
site_3,Changing board state to Standby_failed,2024-11-12 20:20:08_638
site_3,Changing board state to Standby_active,2024-11-12 20:20:15_130
site_2,Changing board state to Standby_failed,2024-11-12 20:20:16_234
site_2,Changing board state to Standby_active,2024-11-12 20:20:18_243
site_1,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-12 20:20:32_081
site_1,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-12 20:20:45_508
site_3,Changing voltage for LVMRLLVQSBN86FLN from site_3 to set_normal_voltage,2024-11-12 20:20:49_385
site_3,Changing voltage for MHGMWUWO6HQ3L7F1 from site_3 to set_normal_voltage,2024-11-12 20:21:05_050
site_3,Changing board state to Standby_failed,2024-11-12 20:21:09_488
site_1,Changing board state to Standby_active,2024-11-12 20:21:13_015
site_1,Changing voltage for T38BWN3SGT668MQ4 from site_1 to set_normal_voltage,2024-11-12 20:21:25_682
site_2,Changing board state to Standby_failed,2024-11-12 20:21:41_237
site_2,Changing voltage for SS5YZD1TTAOL3PPH from site_2 to set_normal_voltage,2024-11-12 20:22:02_860
site_1,Changing voltage for HJDBVOTMLK7T8DUX from site_1 to set_normal_voltage,2024-11-12 20:22:10_174
site_2,Changing voltage for I2OUH8807W0FOKYC from site_2 to set_high_voltage,2024-11-12 20:22:16_002
site_3,Changing board state to Standby_active,2024-11-12 20:22:20_629
site_1,Changing voltage for 5RZYQT6K0AUACNGL from site_1 to set_high_voltage,2024-11-12 20:22:25_278
site_3,Changing voltage for B4XG4TFQY81LHECX from site_3 to set_low_voltage,2024-11-12 20:22:45_207
site_2,Changing board state to Standby_active,2024-11-12 20:22:48_593
site_3,Changing voltage for 3M7XYS5PY7OD93G4 from site_3 to set_normal_voltage,2024-11-12 20:22:49_275
site_1,Changing board state to Standby_failed,2024-11-12 20:22:57_388
site_1,Changing board state to Standby_active,2024-11-12 20:23:08_215
site_2,Changing voltage for A8NVUCC419LE6DAP from site_2 to set_low_voltage,2024-11-12 20:23:13_944
site_2,Changing board state to Standby_failed,2024-11-12 20:23:18_193
site_2,Changing board state to Standby_active,2024-11-12 20:23:34_094
site_1,Changing voltage for CAWAXALY9QR6DGBN from site_1 to set_normal_voltage,2024-11-12 20:23:42_785
site_2,Changing board state to Standby_failed,2024-11-12 20:23:44_304
site_2,Changing voltage for 7TQI1C3MRLS2K1ZH from site_2 to set_low_voltage,2024-11-12 20:23:53_462
site_2,Changing voltage for H8ETGFRW5MVKI3WT from site_2 to set_normal_voltage,2024-11-12 20:24:00_342
site_2,Changing board state to Standby_active,2024-11-12 20:24:03_997
site_2,Changing board state to Standby_failed,2024-11-12 20:24:08_637
site_3,Changing voltage for WXNOBAYC73VUR8J3 from site_3 to set_low_voltage,2024-11-12 20:24:13_337
site_1,Changing board state to Standby_failed,2024-11-12 20:24:28_688
site_2,Changing board state to Standby_active,2024-11-12 20:24:33_801
site_2,Changing board state to Standby_failed,2024-11-12 20:24:40_935
site_3,Changing board state to Standby_failed,2024-11-12 20:24:46_231
site_3,Changing board state to Standby_active,2024-11-12 20:24:47_995
site_2,Changing board state to Standby_active,2024-11-12 20:24:58_566
site_2,Changing board state to Standby_failed,2024-11-12 20:25:04_379
site_3,Changing voltage for NMXHWOPCKWZA4TEY from site_3 to set_normal_voltage,2024-11-12 20:25:11_307
site_3,Changing board state to Standby_failed,2024-11-12 20:25:22_402
site_1,Changing board state to Standby_active,2024-11-12 20:25:24_640
site_2,Changing voltage for RKCWO3948B3020CQ from site_2 to set_high_voltage,2024-11-12 20:25:42_039
site_3,Changing voltage for 62VR6FBHAUWANGND from site_3 to set_normal_voltage,2024-11-12 20:25:44_928
site_2,Changing board state to Standby_active,2024-11-12 20:25:45_299
site_1,Changing board state to Standby_failed,2024-11-12 20:25:48_881
site_2,Changing voltage for M4ZYEVV6JQNZJ0TR from site_2 to set_high_voltage,2024-11-12 20:26:09_006
site_1,Changing voltage for IYID3QY9X9I65ULL from site_1 to set_normal_voltage,2024-11-12 20:26:14_353
site_1,Changing board state to Standby_active,2024-11-12 20:26:19_155
site_1,Changing board state to Standby_failed,2024-11-12 20:26:30_331
site_1,Changing board state to Standby_active,2024-11-12 20:26:33_495
site_1,Changing voltage for OCB9DXTJA84JA842 from site_1 to set_normal_voltage,2024-11-12 20:26:43_517
site_1,Changing board state to Standby_failed,2024-11-12 20:26:54_329
site_1,Changing voltage for ICYDLZ5Y2RMD8DQD from site_1 to set_high_voltage,2024-11-12 20:27:03_150
site_2,Changing voltage for 0FQBNHMP1O2PQQB7 from site_2 to set_low_voltage,2024-11-12 20:27:13_292
site_2,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-12 20:27:29_882
site_2,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-12 20:27:42_570
site_3,Changing voltage for 2U71K7PZ3PXTG5G6 from site_3 to set_normal_voltage,2024-11-12 20:27:45_648
