_,Starting chaos monkey,2024-11-13 09:41:18_786
site_3,Changing voltage for BUQNJ97G5RKUYZDQ from site_3 to set_normal_voltage,2024-11-13 09:41:22_806
site_2,Changing voltage for 0PC0FLPRUFV25IVV from site_2 to set_normal_voltage,2024-11-13 09:41:31_747
site_1,Changing voltage for 8FYS6M8J79XSGMDQ from site_1 to set_normal_voltage,2024-11-13 09:41:45_108
site_3,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-13 09:41:58_105
site_3,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-13 09:42:04_204
site_1,Changing board state to Standby_active,2024-11-13 09:42:08_755
site_3,Changing voltage for DCBW4X8BOFLQZCZV from site_3 to set_high_voltage,2024-11-13 09:42:47_908
site_3,Changing voltage for 86DI0Z5I4RBNWQYZ from site_3 to set_normal_voltage,2024-11-13 09:42:53_812
site_2,Changing voltage for GMXUFD5MMW06T19P from site_2 to set_normal_voltage,2024-11-13 09:43:03_136
site_3,Changing voltage for 52PHXLBHH17W9RZM from site_3 to set_normal_voltage,2024-11-13 09:43:08_425
site_1,Changing board state to Standby_failed,2024-11-13 09:43:22_897
site_1,Changing board state to Standby_active,2024-11-13 09:43:26_900
site_2,Changing voltage for TKPEL7YYFY5H4F8P from site_2 to set_normal_voltage,2024-11-13 09:43:40_316
site_3,Changing board state to Standby_active,2024-11-13 09:43:45_526
site_1,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-13 09:44:08_938
site_1,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-13 09:44:20_313
site_1,Changing voltage for HVXCABQRDFALBYKI from site_1 to set_normal_voltage,2024-11-13 09:44:24_777
site_2,Changing board state to Standby_active,2024-11-13 09:44:45_529
site_3,Changing voltage for 96NWX5503BYP1AD6 from site_3 to set_high_voltage,2024-11-13 09:45:05_674
site_2,Changing board state to Standby_failed,2024-11-13 09:45:12_650
site_1,Changing voltage for OQDLLBG1122HJ4B4 from site_1 to set_normal_voltage,2024-11-13 09:45:27_254
site_2,Changing board state to Standby_active,2024-11-13 09:45:27_820
site_3,Changing board state to Standby_failed,2024-11-13 09:45:54_480
site_2,Changing board state to Standby_failed,2024-11-13 09:46:02_964
site_3,Changing board state to Standby_active,2024-11-13 09:46:14_636
site_1,Changing board state to Standby_active,2024-11-13 09:46:24_197
site_2,Changing board state to Standby_active,2024-11-13 09:46:33_255
site_3,Changing board state to Standby_failed,2024-11-13 09:46:42_125
site_2,Changing board state to Standby_failed,2024-11-13 09:46:51_773
site_1,Changing voltage for 5RZYQT6K0AUACNGL from site_1 to set_low_voltage,2024-11-13 09:47:19_249
site_1,Changing board state to Standby_failed,2024-11-13 09:47:35_508
site_1,Changing voltage for 5HX753WV40TDNA8Q from site_1 to set_normal_voltage,2024-11-13 09:47:41_741
site_1,Changing voltage for CAWAXALY9QR6DGBN from site_1 to set_normal_voltage,2024-11-13 09:47:42_306
site_3,Changing board state to Standby_active,2024-11-13 09:47:51_463
site_1,Changing board state to Standby_active,2024-11-13 09:48:12_470
site_2,Changing board state to Standby_active,2024-11-13 09:48:12_741
site_3,Changing voltage for 6ZUH0MOOSJ08J4PN from site_3 to set_normal_voltage,2024-11-13 09:48:23_978
site_3,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-13 09:48:38_607
site_3,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-13 09:48:52_305
site_1,Changing board state to Standby_failed,2024-11-13 09:49:27_239
site_2,Changing board state to Standby_failed,2024-11-13 09:49:40_688
site_1,Changing board state to Standby_active,2024-11-13 09:49:42_633
site_3,Changing board state to Standby_active,2024-11-13 09:49:55_369
site_2,Changing board state to Standby_active,2024-11-13 09:49:58_958
site_1,Changing board state to Standby_failed,2024-11-13 09:50:25_203
site_3,Changing board state to Standby_failed,2024-11-13 09:50:26_370
site_2,Changing voltage for 6ZUH0MOOSJ08J4PN from site_2 to set_normal_voltage,2024-11-13 09:50:27_529
site_3,Changing board state to Standby_active,2024-11-13 09:50:49_458
site_1,Changing board state to Standby_active,2024-11-13 09:50:51_381
site_2,Changing voltage for 99NIGKVTLWAJG7VP from site_2 to set_low_voltage,2024-11-13 09:51:06_139
site_3,Changing voltage for FV4XG1KYOVMVRCSI from site_3 to set_low_voltage,2024-11-13 09:51:24_296
site_3,Changing board state to Standby_failed,2024-11-13 09:51:38_980
site_1,Changing voltage for A2TRL4SW7UKKUEGP from site_1 to set_high_voltage,2024-11-13 09:51:51_435
site_1,Changing voltage for 53XPUHXCBA49YQQ5 from site_1 to set_low_voltage,2024-11-13 09:51:56_839
site_2,Changing board state to Standby_failed,2024-11-13 09:52:02_457
site_2,Changing voltage for GMBGLFC45A4QZ55I from site_2 to set_high_voltage,2024-11-13 09:52:05_357
site_3,Changing board state to Standby_active,2024-11-13 09:52:09_363
site_2,Changing voltage for T0MNI5QPD1D2T91Y from site_2 to set_high_voltage,2024-11-13 09:52:14_919
site_2,Changing board state to Standby_active,2024-11-13 09:52:18_989
site_1,Changing board state to Standby_failed,2024-11-13 09:52:27_692
site_3,Changing voltage for LLZYETR1RWA2JVZC from site_3 to set_high_voltage,2024-11-13 09:52:28_909
site_1,Changing voltage for 6N44BTA9YVNRU6B7 from site_1 to set_normal_voltage,2024-11-13 09:52:36_657
site_2,Changing voltage for U9XVCVPBNWVH2TDI from site_2 to set_normal_voltage,2024-11-13 09:53:11_888
site_2,Changing voltage for 3X4TSFSFKU71LTEZ from site_2 to set_normal_voltage,2024-11-13 09:53:15_996
site_3,Changing board state to Standby_failed,2024-11-13 09:53:19_254
site_2,Changing voltage for 8JIHI6WBKM7CRBJV from site_2 to set_high_voltage,2024-11-13 09:53:36_889
site_2,Changing board state to Standby_failed,2024-11-13 09:53:49_156
site_3,Changing voltage for 0TE7STZKLY8NKJZW from site_3 to set_low_voltage,2024-11-13 09:53:54_823
site_1,Changing board state to Standby_active,2024-11-13 09:54:09_017
site_3,Changing voltage for 5RZYQT6K0AUACNGL from site_3 to set_high_voltage,2024-11-13 09:54:31_916
site_1,Changing board state to Standby_failed,2024-11-13 09:54:36_249
