_,Starting chaos monkey,2024-11-20 19:29:05_549
site_2,Changing board state to Standby_active,2024-11-20 19:29:05_595
site_9,Changing board state to Standby_active,2024-11-20 19:29:06_074
site_7,Changing voltage for QUWO6Q6TZGO0H5PB from site_7 to set_low_voltage,2024-11-20 19:29:13_633
site_2,Changing board state to Standby_failed,2024-11-20 19:29:17_598
site_6,Changing voltage for OM33UPMN1Q4S8HV4 from site_6 to set_normal_voltage,2024-11-20 19:29:19_910
site_9,Changing board state to Standby_failed,2024-11-20 19:29:20_851
site_7,Changing voltage for RM3L9PZIDHPRXY71 from site_7 to set_normal_voltage,2024-11-20 19:29:26_487
site_4,Changing voltage for O7UFDXN2UUV1G16R from site_4 to set_low_voltage,2024-11-20 19:29:30_189
site_5,Changing voltage for 1S6HBT6ODT44Y7YF from site_5 to set_normal_voltage,2024-11-20 19:29:30_957
site_3,Changing voltage for CJLGBBUE3D0IE7BD from site_3 to set_high_voltage,2024-11-20 19:29:34_107
site_9,Changing voltage for 657SCU8BL4A34CBI from site_9 to set_normal_voltage,2024-11-20 19:29:35_703
site_8,Changing board state to Standby_active,2024-11-20 19:29:38_865
site_1,Changing board state to Standby_active,2024-11-20 19:29:41_324
site_6,Changing voltage for 36FJF9CYTGZAGV2A from site_6 to set_low_voltage,2024-11-20 19:29:47_359
site_7,Changing board state to Standby_active,2024-11-20 19:29:52_646
site_1,Changing board state to Standby_failed,2024-11-20 19:29:55_116
site_1,Changing board state to Standby_active,2024-11-20 19:29:56_725
site_4,Changing board state to Standby_active,2024-11-20 19:30:02_470
site_2,Changing voltage for BHTPEUFST1U9Z177 from site_2 to set_normal_voltage,2024-11-20 19:30:03_039
site_9,Changing voltage for R7ZEZKBQOBXAMFHF from site_9 to set_normal_voltage,2024-11-20 19:30:09_328
site_3,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-20 19:30:19_997
site_3,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-20 19:30:30_311
site_9,Changing board state to Standby_active,2024-11-20 19:30:30_339
site_8,Changing voltage for E61H3CNQ5T0CN9I9 from site_8 to set_normal_voltage,2024-11-20 19:30:37_193
site_7,Changing voltage for 54Z6Y10YFM8FRGWQ from site_7 to set_low_voltage,2024-11-20 19:30:42_948
site_6,Changing board state to Standby_active,2024-11-20 19:30:45_862
site_9,Changing voltage for JSRY1XMRZXDFK6AZ from site_9 to set_low_voltage,2024-11-20 19:30:51_316
site_1,Changing voltage for RTKAWN3SWYU9ZDJW from site_1 to set_low_voltage,2024-11-20 19:30:59_626
site_6,Changing board state to Standby_failed,2024-11-20 19:31:00_674
site_9,Changing board state to Standby_failed,2024-11-20 19:31:11_330
site_3,Changing board state to Standby_active,2024-11-20 19:31:12_228
site_3,Changing voltage for VYNZ0KQTGMSHUWGZ from site_3 to set_low_voltage,2024-11-20 19:31:14_756
site_2,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-20 19:31:17_083
site_2,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-20 19:31:23_418
site_3,Changing voltage for 0MB06YIRV0II5IVK from site_3 to set_high_voltage,2024-11-20 19:31:28_001
site_7,Changing voltage for U5YDBLZTJTQSEM0V from site_7 to set_normal_voltage,2024-11-20 19:31:29_993
site_3,Changing voltage for JKAW8BWBEP16RS7Q from site_3 to set_high_voltage,2024-11-20 19:31:32_978
site_9,Changing board state to Standby_active,2024-11-20 19:31:36_918
site_7,Changing voltage for U5YDBLZTJTQSEM0V from site_7 to set_normal_voltage,2024-11-20 19:31:46_602
site_7,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-20 19:31:51_903
site_7,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-20 19:32:03_261
site_4,Changing voltage for KOARLH5SX5TBGFAI from site_4 to set_normal_voltage,2024-11-20 19:32:11_075
site_3,Changing board state to Standby_failed,2024-11-20 19:32:23_685
site_9,Changing board state to Standby_failed,2024-11-20 19:32:32_048
site_6,Changing voltage for 89UONC4WFL13W5UA from site_6 to set_low_voltage,2024-11-20 19:32:39_960
site_3,Changing voltage for LGGFDX7FOK1MR9GK from site_3 to set_low_voltage,2024-11-20 19:32:48_170
site_5,Changing board state to Standby_active,2024-11-20 19:32:52_082
site_5,Changing voltage for WFXNYKKI41XPF5IQ from site_5 to set_normal_voltage,2024-11-20 19:32:52_937
site_7,Changing voltage for CE16WHUYK1SQ5JEA from site_7 to set_low_voltage,2024-11-20 19:32:56_247
site_9,Changing board state to Standby_active,2024-11-20 19:33:00_431
site_5,Changing board state to Standby_failed,2024-11-20 19:33:09_495
site_3,Changing voltage for 3CDEBJWBYE944ADX from site_3 to set_low_voltage,2024-11-20 19:33:16_494
site_4,Changing voltage for RWO5JH63LVN9LWDN from site_4 to set_normal_voltage,2024-11-20 19:33:23_308
site_7,Changing voltage for 75M9I3OS016IKHB9 from site_7 to set_high_voltage,2024-11-20 19:33:24_794
site_3,Changing voltage for QQEDM9I15I3ZPB35 from site_3 to set_normal_voltage,2024-11-20 19:33:28_748
site_4,Changing voltage for 9MX9LONLESX6AYSU from site_4 to set_low_voltage,2024-11-20 19:33:34_890
site_7,Changing board state to Standby_active,2024-11-20 19:33:36_180
site_2,Changing board state to Standby_active,2024-11-20 19:33:40_581
site_5,Changing board state to Standby_active,2024-11-20 19:33:40_859
site_2,Changing voltage for 638SJYZKT8E945GE from site_2 to set_low_voltage,2024-11-20 19:33:42_777
site_1,Changing voltage for HOSE973ZUQ51BRL8 from site_1 to set_normal_voltage,2024-11-20 19:33:44_896
site_6,Changing board state to Standby_active,2024-11-20 19:33:52_732
site_4,Changing voltage for BHTPEUFST1U9Z177 from site_4 to set_normal_voltage,2024-11-20 19:33:56_641
site_7,Changing voltage for F4XHVP2ZOTQWTVMT from site_7 to set_normal_voltage,2024-11-20 19:34:00_073
site_4,Changing board state to Standby_failed,2024-11-20 19:34:07_094
site_6,Changing board state to Standby_failed,2024-11-20 19:34:10_304
