_,Starting chaos monkey,2024-11-13 12:06:19_187
site_4,Changing board state to Standby_active,2024-11-13 12:06:27_307
site_1,Changing voltage for DKO5A0U0ZL5UPKEX from site_1 to set_high_voltage,2024-11-13 12:06:37_577
site_1,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-13 12:06:49_475
site_1,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-13 12:07:05_778
site_2,Changing board state to Standby_active,2024-11-13 12:07:10_281
site_2,Changing board state to Standby_failed,2024-11-13 12:07:18_573
site_3,Changing voltage for XYOAXEEISZIBCQ0Q from site_3 to set_high_voltage,2024-11-13 12:07:20_238
site_1,Changing voltage for 2RTUVHNF2TIPMSXD from site_1 to set_normal_voltage,2024-11-13 12:07:22_249
site_2,Changing voltage for O5F2NJUN6KSABZUU from site_2 to set_low_voltage,2024-11-13 12:07:43_625
site_2,Changing voltage for BP4MPK3BPO6VMX5V from site_2 to set_normal_voltage,2024-11-13 12:07:51_325
site_2,Changing voltage for 201INMIOCULUTX66 from site_2 to set_high_voltage,2024-11-13 12:07:57_959
site_2,Changing board state to Standby_active,2024-11-13 12:08:02_060
site_4,Changing board state to Standby_failed,2024-11-13 12:08:09_289
site_1,Changing voltage for RKJ3AKOGVOTQV8KX from site_1 to set_low_voltage,2024-11-13 12:08:17_820
site_3,Changing board state to Standby_active,2024-11-13 12:08:28_113
site_1,Changing voltage for 0IK5PRQXXVR3OGPI from site_1 to set_high_voltage,2024-11-13 12:08:45_810
site_3,Changing voltage for BFK33M29QXOM6FVY from site_3 to set_low_voltage,2024-11-13 12:08:50_492
site_1,Changing voltage for MSYAY1KTVVR3VA6C from site_1 to set_high_voltage,2024-11-13 12:09:12_050
site_1,Changing voltage for X0KGAQC96KFXVVBI from site_1 to set_low_voltage,2024-11-13 12:09:43_671
site_1,Changing voltage for 7IT2XIBN7WDOE4RA from site_1 to set_normal_voltage,2024-11-13 12:09:54_625
site_2,Changing voltage for 43HGQMUAFTHVK0VA from site_2 to set_low_voltage,2024-11-13 12:10:14_096
site_4,Changing voltage for IB7880SHNQ8FSUZS from site_4 to set_normal_voltage,2024-11-13 12:10:22_762
site_3,Changing voltage for 18LA53UOOQYQXKJJ from site_3 to set_high_voltage,2024-11-13 12:10:33_825
site_3,Changing board state to Standby_failed,2024-11-13 12:10:34_423
site_4,Changing voltage for H0PJBBUM3R67Z2EY from site_4 to set_normal_voltage,2024-11-13 12:10:37_692
site_4,Changing voltage for 58R5W397XU8HS41V from site_4 to set_low_voltage,2024-11-13 12:10:52_204
site_4,Changing voltage for AH6XNJ3AA82P3LBU from site_4 to set_high_voltage,2024-11-13 12:11:07_926
site_2,Changing voltage for K7XQFUYMRENNGYZU from site_2 to set_high_voltage,2024-11-13 12:11:11_206
site_3,Changing board state to Standby_active,2024-11-13 12:11:32_748
site_1,Changing voltage for LUWWX9H6IP4KMGOD from site_1 to set_high_voltage,2024-11-13 12:11:36_942
site_4,Changing board state to Standby_active,2024-11-13 12:11:57_741
site_2,Changing voltage for P9X5VUJDRI7R5C2X from site_2 to set_low_voltage,2024-11-13 12:12:01_745
site_3,Changing voltage for 8THB46WYPRSB7UNU from site_3 to set_normal_voltage,2024-11-13 12:12:11_530
site_2,Changing voltage for QDHLF03IEWO1ZTJX from site_2 to set_low_voltage,2024-11-13 12:12:14_146
site_4,Changing voltage for F7861DCMOT8SVA3C from site_4 to set_normal_voltage,2024-11-13 12:12:17_878
site_2,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-13 12:12:45_652
site_2,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-13 12:12:53_665
site_4,Changing voltage for FDIELV42PWODO0RX from site_4 to set_low_voltage,2024-11-13 12:12:54_253
site_4,Changing board state to Standby_failed,2024-11-13 12:13:04_771
site_1,Changing voltage for OVN3L6OGTLH34A7I from site_1 to set_high_voltage,2024-11-13 12:13:11_300
site_2,Changing voltage for 3SNUIA8XKWZNOCGU from site_2 to set_low_voltage,2024-11-13 12:13:28_261
site_1,Changing board state to Standby_active,2024-11-13 12:13:35_217
site_3,Changing board state to Standby_failed,2024-11-13 12:13:47_852
site_4,Changing voltage for W0Q5BKV1L3TQ8RZ1 from site_4 to set_high_voltage,2024-11-13 12:13:56_014
site_2,Changing board state to Standby_active,2024-11-13 12:14:07_256
site_1,Changing board state to Standby_failed,2024-11-13 12:14:09_429
site_2,Changing voltage for GXR8750VBWKKDBRP from site_2 to set_high_voltage,2024-11-13 12:14:15_285
site_1,Changing board state to Standby_active,2024-11-13 12:14:19_039
site_2,Changing voltage for TL1BGZZBT07S0D1P from site_2 to set_normal_voltage,2024-11-13 12:14:45_271
site_3,Changing voltage for XBMLL6LNSE7YLKUG from site_3 to set_normal_voltage,2024-11-13 12:15:03_362
site_2,Changing voltage for STWDOQM1N5KNSGNS from site_2 to set_normal_voltage,2024-11-13 12:15:06_094
site_4,Changing voltage for WR6ZNFIT6Q2K4LMK from site_4 to set_high_voltage,2024-11-13 12:15:15_625
site_4,Changing voltage for JNBW7096CRS51S30 from site_4 to set_normal_voltage,2024-11-13 12:15:34_224
site_1,Changing board state to Standby_failed,2024-11-13 12:15:36_257
site_4,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-13 12:15:55_885
site_4,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-13 12:16:09_864
site_2,Changing board state to Standby_failed,2024-11-13 12:16:20_369
site_1,Changing voltage for 34W4PGB3WZ68WDHQ from site_1 to set_high_voltage,2024-11-13 12:16:25_627
site_3,Changing board state to Standby_active,2024-11-13 12:16:29_127
site_4,Changing board state to Standby_active,2024-11-13 12:16:40_981
site_4,Changing board state to Standby_failed,2024-11-13 12:16:47_676
site_2,Changing voltage for OVN3L6OGTLH34A7I from site_2 to set_low_voltage,2024-11-13 12:16:54_214
site_2,Changing board state to Standby_active,2024-11-13 12:16:55_686
site_3,Changing board state to Standby_failed,2024-11-13 12:17:06_163
site_2,Changing voltage for J2TB9JQK7YU6VDFK from site_2 to set_high_voltage,2024-11-13 12:17:22_815
site_4,Changing voltage for 8AF2WA2AJ8HK6XKW from site_4 to set_low_voltage,2024-11-13 12:17:24_489
site_1,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-13 12:17:36_063
site_1,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-13 12:17:45_181
site_1,Changing voltage for N5J7HC3B7M25UJ74 from site_1 to set_normal_voltage,2024-11-13 12:17:51_302
site_3,Changing board state to Standby_active,2024-11-13 12:17:56_946
site_2,Changing voltage for BFK33M29QXOM6FVY from site_2 to set_high_voltage,2024-11-13 12:18:01_889
site_4,Changing voltage for WNKTWVPJCMMG4DTR from site_4 to set_high_voltage,2024-11-13 12:18:04_184
site_2,Changing voltage for SFDUO5ALZJY3JMAA from site_2 to set_normal_voltage,2024-11-13 12:18:07_743
site_2,Changing board state to Standby_failed,2024-11-13 12:18:13_790
site_4,Changing voltage for DYN6E9OHTE965J7J from site_4 to set_normal_voltage,2024-11-13 12:18:23_627
site_4,Changing board state to Standby_active,2024-11-13 12:18:36_183
site_1,Changing board state to Standby_active,2024-11-13 12:18:59_246
site_2,Changing voltage for HB6YCK466R79OUC4 from site_2 to set_normal_voltage,2024-11-13 12:19:05_713
site_4,Changing board state to Standby_failed,2024-11-13 12:19:11_382
site_2,Changing board state to Standby_active,2024-11-13 12:19:16_438
site_4,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-13 12:19:36_262
site_4,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-13 12:19:49_759
site_1,Changing board state to Standby_failed,2024-11-13 12:19:57_403
site_4,Changing voltage for N8JL6ZX80RRSZF9D from site_4 to set_normal_voltage,2024-11-13 12:20:05_173
site_1,Changing voltage for DYN6E9OHTE965J7J from site_1 to set_normal_voltage,2024-11-13 12:20:14_801
site_2,Changing board state to Standby_failed,2024-11-13 12:20:35_267
site_1,Changing voltage for SLH6OW3626SH3VCM from site_1 to set_high_voltage,2024-11-13 12:20:37_622
site_3,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-13 12:20:39_223
site_3,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-13 12:20:45_789
site_1,Changing voltage for 4OARKRBEMB4VWLOO from site_1 to set_high_voltage,2024-11-13 12:20:54_326
site_1,Changing board state to Standby_active,2024-11-13 12:21:03_061
site_3,Changing board state to Standby_active,2024-11-13 12:21:12_420
