_,Starting chaos monkey,2024-11-13 08:30:36_212
site_1,Changing voltage for ZJGGEKCT8PXWLR4R from site_1 to set_low_voltage,2024-11-13 08:31:02_240
site_1,Changing board state to Standby_active,2024-11-13 08:31:06_352
site_2,Changing voltage for MNHUYGDLDNMQE7FR from site_2 to set_high_voltage,2024-11-13 08:31:12_708
site_3,Changing board state to Standby_active,2024-11-13 08:31:18_801
site_2,Changing voltage for ASTTG7EK1RSGWME0 from site_2 to set_normal_voltage,2024-11-13 08:31:49_081
site_2,Changing board state to Standby_active,2024-11-13 08:31:55_777
site_3,Changing board state to Standby_failed,2024-11-13 08:32:24_119
site_2,Changing voltage for JLMYOID07M8I7DGX from site_2 to set_high_voltage,2024-11-13 08:32:29_921
site_1,Changing board state to Standby_failed,2024-11-13 08:32:33_527
site_3,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-13 08:32:51_087
site_3,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-13 08:33:01_848
site_2,Changing board state to Standby_failed,2024-11-13 08:33:09_496
site_3,Changing voltage for XYT6RJR5VYDS361R from site_3 to set_normal_voltage,2024-11-13 08:33:11_114
site_2,Changing board state to Standby_active,2024-11-13 08:33:14_605
site_2,Changing voltage for F9OTK2VRJD9JHTD4 from site_2 to set_normal_voltage,2024-11-13 08:33:21_469
site_1,Changing board state to Standby_active,2024-11-13 08:33:37_612
site_2,Changing voltage for GBPSIUT23C7R8I85 from site_2 to set_low_voltage,2024-11-13 08:33:42_699
site_3,Changing voltage for ZFX75H69KIVGHDT4 from site_3 to set_high_voltage,2024-11-13 08:33:59_512
site_2,Changing voltage for FV4XG1KYOVMVRCSI from site_2 to set_high_voltage,2024-11-13 08:34:11_003
site_2,Changing voltage for MQKRT5E4BNGOWXIC from site_2 to set_high_voltage,2024-11-13 08:34:32_185
site_3,Changing voltage for 66X32LBS6T3JH6RM from site_3 to set_low_voltage,2024-11-13 08:34:45_486
site_3,Changing board state to Standby_active,2024-11-13 08:34:56_433
site_3,Changing voltage for 52PHXLBHH17W9RZM from site_3 to set_normal_voltage,2024-11-13 08:35:32_326
site_1,Changing board state to Standby_failed,2024-11-13 08:35:36_177
site_1,Changing board state to Standby_active,2024-11-13 08:35:38_318
site_1,Changing voltage for 8NDVAM0MCEKBV79S from site_1 to set_normal_voltage,2024-11-13 08:36:01_421
site_2,Changing board state to Standby_failed,2024-11-13 08:36:08_765
site_1,Changing board state to Standby_failed,2024-11-13 08:36:14_128
site_3,Changing board state to Standby_failed,2024-11-13 08:36:23_037
site_1,Changing board state to Standby_active,2024-11-13 08:36:45_525
site_2,Changing board state to Standby_active,2024-11-13 08:36:50_615
site_3,Changing voltage for OJLFR5V3EK395Y9J from site_3 to set_high_voltage,2024-11-13 08:36:54_973
site_3,Changing voltage for NSWEDN37XPZ6JMWX from site_3 to set_normal_voltage,2024-11-13 08:37:05_289
site_2,Changing board state to Standby_failed,2024-11-13 08:37:08_240
site_2,Changing voltage for 96NWX5503BYP1AD6 from site_2 to set_low_voltage,2024-11-13 08:37:28_554
site_1,Changing board state to Standby_failed,2024-11-13 08:37:36_990
site_1,Changing board state to Standby_active,2024-11-13 08:37:56_665
site_2,Changing board state to Standby_active,2024-11-13 08:38:00_302
site_3,Changing board state to Standby_active,2024-11-13 08:38:02_795
site_2,Changing voltage for ADDE1L4R0121OYPA from site_2 to set_normal_voltage,2024-11-13 08:38:09_359
site_2,Changing voltage for RT191611KDOH8J96 from site_2 to set_low_voltage,2024-11-13 08:38:29_152
site_2,Changing board state to Standby_failed,2024-11-13 08:38:37_276
site_2,Changing board state to Standby_active,2024-11-13 08:38:43_720
site_2,Changing voltage for DCBW4X8BOFLQZCZV from site_2 to set_high_voltage,2024-11-13 08:38:49_987
site_1,Changing voltage for DCBW4X8BOFLQZCZV from site_1 to set_high_voltage,2024-11-13 08:38:53_331
site_1,Changing voltage for TRE4ZCA5IVYYDHLI from site_1 to set_normal_voltage,2024-11-13 08:38:54_924
site_1,Changing voltage for 66X32LBS6T3JH6RM from site_1 to set_normal_voltage,2024-11-13 08:39:11_046
site_1,Changing board state to Standby_failed,2024-11-13 08:39:21_133
site_3,Changing board state to Standby_failed,2024-11-13 08:39:36_145
site_1,Changing board state to Standby_active,2024-11-13 08:39:37_347
site_2,Changing board state to Standby_failed,2024-11-13 08:39:42_926
site_1,Changing board state to Standby_failed,2024-11-13 08:39:47_988
site_2,Changing board state to Standby_active,2024-11-13 08:39:56_372
site_1,Changing board state to Standby_active,2024-11-13 08:40:07_269
site_2,Changing board state to Standby_failed,2024-11-13 08:40:31_725
site_1,Changing voltage for 28AQ7ZAD92ZNRRBF from site_1 to set_low_voltage,2024-11-13 08:40:36_001
site_1,Changing voltage for CYR1YUV9QLRD2PLH from site_1 to set_normal_voltage,2024-11-13 08:40:41_430
site_1,Changing voltage for CSF2HQE2IHE6C904 from site_1 to set_low_voltage,2024-11-13 08:40:54_589
site_3,Changing voltage for 46FMAH9QIR5GJFUU from site_3 to set_high_voltage,2024-11-13 08:40:59_838
site_3,Changing voltage for N0UTTW70V0V0PGPS from site_3 to set_low_voltage,2024-11-13 08:41:04_236
site_3,Changing board state to Standby_active,2024-11-13 08:41:21_806
site_1,Changing voltage for TE7006T7CBWLQMMU from site_1 to set_normal_voltage,2024-11-13 08:41:30_226
site_3,Changing board state to Standby_failed,2024-11-13 08:41:31_973
site_3,Changing board state to Standby_active,2024-11-13 08:41:36_569
site_2,Changing voltage for RJ3J4JA43ISHGU0M from site_2 to set_normal_voltage,2024-11-13 08:41:39_126
site_3,Changing voltage for LNK584GES7ESPYV6 from site_3 to set_normal_voltage,2024-11-13 08:41:58_052
