_,Starting chaos monkey,2024-11-12 07:44:01_216
site_1,Changing voltage for P5M43UM9HSSVC1CW from site_1 to set_normal_voltage,2024-11-12 07:44:32_058
site_1,Changing board state to Standby_active,2024-11-12 07:44:51_040
site_1,Changing board state to Standby_failed,2024-11-12 07:45:40_632
site_1,Changing board state to Standby_active,2024-11-12 07:45:52_743
site_1,Changing voltage for 9MA1GQFT31PQZ7BX from site_1 to set_low_voltage,2024-11-12 07:47:55_939
site_1,Changing board state to Standby_failed,2024-11-12 07:48:20_809
site_1,Changing board state to Standby_active,2024-11-12 07:49:36_786
site_1,Changing board state to Standby_failed,2024-11-12 07:49:52_790
site_1,Changing voltage for FG5D75FJZY4ZKN7N from site_1 to set_high_voltage,2024-11-12 07:50:12_124
site_1,Changing board state to Standby_active,2024-11-12 07:51:04_997
site_1,Changing voltage for DNLIPQQE41GRI9H0 from site_1 to set_normal_voltage,2024-11-12 07:51:13_889
site_1,Changing voltage for BRPCWEEQ5OSDK3U4 from site_1 to set_normal_voltage,2024-11-12 07:52:01_058
site_1,Changing voltage for XZ4YTBKNMD5U90ZH from site_1 to set_low_voltage,2024-11-12 07:52:21_310
site_1,Changing board state to Standby_failed,2024-11-12 07:52:32_618
site_1,Changing voltage for BNPE4SCSYK8TJ2YW from site_1 to set_high_voltage,2024-11-12 07:52:50_119
site_1,Changing board state to Standby_active,2024-11-12 07:53:42_059
site_1,Changing board state to Standby_failed,2024-11-12 07:54:33_009
site_1,Changing board state to Standby_active,2024-11-12 07:55:26_632
site_1,Changing voltage for DF31NAEVWGV50QU1 from site_1 to set_normal_voltage,2024-11-12 07:55:53_398
site_1,Changing board state to Standby_failed,2024-11-12 07:56:47_048
site_1,Changing board state to Standby_active,2024-11-12 07:57:00_340
site_1,Changing board state to Standby_failed,2024-11-12 07:58:57_371
site_1,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-12 07:59:41_333
site_1,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-12 07:59:54_973
site_1,Changing board state to Standby_active,2024-11-12 08:00:14_147
site_1,Changing board state to Standby_failed,2024-11-12 08:00:40_804
site_1,Changing voltage for IMZQ7S39P8LQ52WD from site_1 to set_normal_voltage,2024-11-12 08:01:09_866
