_,Starting chaos monkey,2024-11-19 07:00:11_424
site_5,Changing voltage for GICRVHMCAO872ENR from site_5 to set_high_voltage,2024-11-19 07:00:38_559
site_5,Changing board state to Standby_active,2024-11-19 07:00:51_744
site_3,Changing voltage for 6VRHOH404KQ2Z7BS from site_3 to set_normal_voltage,2024-11-19 07:00:55_731
site_5,Changing voltage for ZZ9SG2I446WTJL6Z from site_5 to set_normal_voltage,2024-11-19 07:00:58_235
site_4,Changing board state to Standby_active,2024-11-19 07:01:10_016
site_5,Changing voltage for TYRPUSPYMSIHX8D3 from site_5 to set_normal_voltage,2024-11-19 07:01:14_555
site_3,Changing voltage for 6IG4R0J9Y4YJWL7R from site_3 to set_high_voltage,2024-11-19 07:01:22_133
site_2,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-19 07:01:44_009
site_2,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-19 07:01:56_182
site_1,Changing voltage for 09RV7EVIOV6QJ4E3 from site_1 to set_normal_voltage,2024-11-19 07:02:05_898
site_4,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-19 07:02:38_539
site_4,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-19 07:02:46_972
site_4,Changing voltage for 3TWCCJB1YKXXVN9Q from site_4 to set_normal_voltage,2024-11-19 07:02:50_083
site_1,Changing board state to Standby_active,2024-11-19 07:02:52_737
site_2,Changing voltage for 19UYB9QXS1RB15U7 from site_2 to set_high_voltage,2024-11-19 07:03:04_586
site_1,Changing voltage for J30MS5BOTKUR35EG from site_1 to set_normal_voltage,2024-11-19 07:03:20_816
site_1,Changing voltage for 9OZ4PO5CQWZ8R442 from site_1 to set_high_voltage,2024-11-19 07:03:28_074
site_1,Changing voltage for VKF19Q15PSYF2UTV from site_1 to set_normal_voltage,2024-11-19 07:03:31_784
site_2,Changing voltage for 174ZAXSIE5GCU6LL from site_2 to set_low_voltage,2024-11-19 07:03:35_832
site_4,Changing voltage for I2Q89AK0TY8NAFFN from site_4 to set_high_voltage,2024-11-19 07:03:37_369
site_5,Changing voltage for USDECEHZ7OURLG7K from site_5 to set_normal_voltage,2024-11-19 07:03:40_823
site_3,Changing voltage for ODR2CUR5F4JHO65I from site_3 to set_normal_voltage,2024-11-19 07:03:57_584
site_2,Changing voltage for BHH3LRLMWL9MAB7B from site_2 to set_low_voltage,2024-11-19 07:04:08_197
site_4,Changing voltage for R7CT60VC0SXBO3HR from site_4 to set_low_voltage,2024-11-19 07:04:18_593
site_1,Changing voltage for 6C994S4PTUZVZDQV from site_1 to set_normal_voltage,2024-11-19 07:04:21_719
site_4,Changing board state to Standby_active,2024-11-19 07:04:27_780
site_3,Changing board state to Standby_active,2024-11-19 07:04:35_987
site_2,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-19 07:04:51_877
site_2,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-19 07:05:01_145
site_4,Changing voltage for S143TD1MUQ1NBGRK from site_4 to set_low_voltage,2024-11-19 07:05:09_439
site_1,Changing voltage for USQ3XX756S0CYB0G from site_1 to set_normal_voltage,2024-11-19 07:05:17_428
site_4,Changing voltage for 6HXQW65CI5IY1JV8 from site_4 to set_normal_voltage,2024-11-19 07:05:18_164
site_4,Changing board state to Standby_failed,2024-11-19 07:05:38_337
site_3,Changing board state to Standby_failed,2024-11-19 07:05:41_016
site_3,Changing voltage for 6H727NDVPFQQ3741 from site_3 to set_low_voltage,2024-11-19 07:05:45_237
site_3,Changing board state to Standby_active,2024-11-19 07:05:47_370
site_1,Changing board state to Standby_failed,2024-11-19 07:05:51_856
site_2,Changing board state to Standby_active,2024-11-19 07:05:55_218
site_2,Changing board state to Standby_failed,2024-11-19 07:05:58_223
site_4,Changing board state to Standby_active,2024-11-19 07:06:04_846
site_2,Changing voltage for PHO1N6T5J2ZGFB02 from site_2 to set_normal_voltage,2024-11-19 07:06:08_564
site_4,Changing voltage for H9BQILFQ3VRT2S4T from site_4 to set_low_voltage,2024-11-19 07:06:10_065
site_5,Changing voltage for 7S2HNUTDW4JXYU1C from site_5 to set_high_voltage,2024-11-19 07:06:13_072
site_1,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-19 07:06:33_767
site_1,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-19 07:06:49_322
site_2,Changing board state to Standby_active,2024-11-19 07:06:59_134
site_2,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-19 07:07:09_941
site_2,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-19 07:07:15_744
site_3,Changing board state to Standby_failed,2024-11-19 07:07:18_165
site_2,Changing voltage for JSU8PZZ4B21GXEL7 from site_2 to set_high_voltage,2024-11-19 07:07:19_546
site_1,Changing voltage for 7EDC3RCZ7VPUBE2D from site_1 to set_normal_voltage,2024-11-19 07:07:20_823
site_5,Changing voltage for R24QLRQNWVYL109Z from site_5 to set_normal_voltage,2024-11-19 07:07:28_142
site_1,Changing voltage for FUI1UKGF9L99LUK6 from site_1 to set_normal_voltage,2024-11-19 07:07:42_264
site_2,Changing board state to Standby_active,2024-11-19 07:07:51_600
site_3,Changing voltage for K6WEGDO6ZO4ALID8 from site_3 to set_low_voltage,2024-11-19 07:07:56_312
site_3,Changing voltage for J30MS5BOTKUR35EG from site_3 to set_normal_voltage,2024-11-19 07:07:59_539
site_4,Changing voltage for A7IZHXIWQGVILAJR from site_4 to set_low_voltage,2024-11-19 07:08:46_670
site_4,Changing board state to Standby_failed,2024-11-19 07:08:51_927
site_3,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-19 07:09:04_343
site_3,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-19 07:09:12_225
site_1,Changing voltage for JD6HB7KAA2KXWAUZ from site_1 to set_high_voltage,2024-11-19 07:09:14_779
site_3,Changing board state to Standby_active,2024-11-19 07:09:15_785
site_3,Changing board state to Standby_failed,2024-11-19 07:09:16_398
site_2,Changing board state to Standby_failed,2024-11-19 07:09:25_103
site_4,Changing voltage for RT6HRY0TYRNP0IO0 from site_4 to set_high_voltage,2024-11-19 07:09:34_718
site_2,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-19 07:09:52_768
site_2,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-19 07:10:01_922
site_4,Changing voltage for QLFRZEBZB1FA6JVY from site_4 to set_low_voltage,2024-11-19 07:10:13_808
site_2,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-19 07:10:32_286
site_2,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-19 07:10:46_518
site_5,Changing voltage for BU7K3ZYMOOX6E3TX from site_5 to set_high_voltage,2024-11-19 07:11:01_032
site_5,Changing board state to Standby_failed,2024-11-19 07:11:07_866
site_1,Changing voltage for GY6WXPZPFM6HM3ZQ from site_1 to set_high_voltage,2024-11-19 07:11:28_332
site_5,Changing board state to Standby_active,2024-11-19 07:11:33_396
site_3,Changing board state to Standby_active,2024-11-19 07:11:35_361
site_2,Changing board state to Standby_active,2024-11-19 07:11:39_088
site_5,Changing voltage for W75MJOXCHMNXMONP from site_5 to set_low_voltage,2024-11-19 07:11:43_038
site_3,Changing board state to Standby_failed,2024-11-19 07:11:56_636
site_5,Changing voltage for 1VBX1B1LESSPLFKF from site_5 to set_high_voltage,2024-11-19 07:11:59_513
site_2,Changing voltage for 6VRHOH404KQ2Z7BS from site_2 to set_normal_voltage,2024-11-19 07:12:02_270
site_3,Changing voltage for 6GT1A15VNC0B92QR from site_3 to set_normal_voltage,2024-11-19 07:12:08_182
site_2,Changing board state to Standby_failed,2024-11-19 07:12:20_005
site_1,Changing voltage for BU7K3ZYMOOX6E3TX from site_1 to set_normal_voltage,2024-11-19 07:12:29_576
site_5,Changing voltage for PHO1N6T5J2ZGFB02 from site_5 to set_normal_voltage,2024-11-19 07:12:35_564
site_1,Changing voltage for 6VRHOH404KQ2Z7BS from site_1 to set_normal_voltage,2024-11-19 07:12:57_536
site_1,Changing board state to Standby_active,2024-11-19 07:12:57_848
site_4,Changing voltage for W4DO8BQGVAXLC27U from site_4 to set_low_voltage,2024-11-19 07:13:02_024
site_3,Changing board state to Standby_active,2024-11-19 07:13:20_427
site_3,Changing voltage for 3TWCCJB1YKXXVN9Q from site_3 to set_normal_voltage,2024-11-19 07:13:22_541
site_5,Changing board state to Standby_failed,2024-11-19 07:13:23_772
site_3,Changing voltage for NETC70QU8K2CXGAU from site_3 to set_low_voltage,2024-11-19 07:13:27_730
site_3,Changing voltage for 0HOSOPJYELKXK9R9 from site_3 to set_normal_voltage,2024-11-19 07:13:31_996
site_4,Changing board state to Standby_active,2024-11-19 07:13:48_494
site_3,Changing board state to Standby_failed,2024-11-19 07:13:53_510
site_4,Changing voltage for V4HBE3KHG7C5EBMA from site_4 to set_normal_voltage,2024-11-19 07:14:03_998
site_4,Changing board state to Standby_failed,2024-11-19 07:14:07_557
