_,Starting chaos monkey,2024-11-20 17:57:44_708
site_6,Changing voltage for 7S84EH6P8M1HB9DJ from site_6 to set_high_voltage,2024-11-20 17:57:58_200
site_8,Changing voltage for 32RSOU2GM565TOMJ from site_8 to set_high_voltage,2024-11-20 17:58:02_632
site_6,Changing board state to Standby_active,2024-11-20 17:58:05_426
site_2,Changing board state to Standby_active,2024-11-20 17:58:07_331
site_6,Changing board state to Standby_failed,2024-11-20 17:58:12_465
site_1,Changing voltage for LGGFDX7FOK1MR9GK from site_1 to set_high_voltage,2024-11-20 17:58:14_170
site_4,Changing voltage for 8N9GV78LO7VWO8RJ from site_4 to set_low_voltage,2024-11-20 17:58:18_315
site_3,Changing voltage for BP6EQU4SPJPVGVAC from site_3 to set_normal_voltage,2024-11-20 17:58:22_257
site_3,Changing voltage for XK5F2MWIYW6WPJQX from site_3 to set_high_voltage,2024-11-20 17:58:31_480
site_7,Changing board state to Standby_active,2024-11-20 17:58:35_619
site_5,Changing voltage for W3MOJWQWMX6ONST2 from site_5 to set_low_voltage,2024-11-20 17:58:38_936
site_8,Changing voltage for KAHEGAPAOMIAT6YH from site_8 to set_normal_voltage,2024-11-20 17:58:42_022
site_2,Changing board state to Standby_failed,2024-11-20 17:58:46_604
site_4,Changing board state to Standby_active,2024-11-20 17:58:48_134
site_6,Changing voltage for KIF8CXFJSWSWVEF7 from site_6 to set_low_voltage,2024-11-20 17:58:51_828
site_3,Changing voltage for K4S9J3M87CFOJ1W4 from site_3 to set_high_voltage,2024-11-20 17:59:00_067
site_6,Changing board state to Standby_active,2024-11-20 17:59:01_847
site_5,Changing board state to Standby_active,2024-11-20 17:59:03_037
site_1,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-20 17:59:14_507
site_1,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-20 17:59:26_941
site_4,Changing board state to Standby_failed,2024-11-20 17:59:28_897
site_5,Changing voltage for QPLGQI6U9SCXWVI9 from site_5 to set_normal_voltage,2024-11-20 17:59:31_455
site_7,Changing board state to Standby_failed,2024-11-20 17:59:33_351
site_3,Changing board state to Standby_active,2024-11-20 17:59:38_973
site_5,Changing voltage for 7CS3PLBCQO1M2WOR from site_5 to set_normal_voltage,2024-11-20 17:59:41_028
site_8,Changing voltage for BP6EQU4SPJPVGVAC from site_8 to set_normal_voltage,2024-11-20 17:59:47_720
site_6,Changing voltage for GR8F1RX7L5BKHZ5N from site_6 to set_normal_voltage,2024-11-20 17:59:52_627
site_2,Changing voltage for F4XHVP2ZOTQWTVMT from site_2 to set_normal_voltage,2024-11-20 17:59:55_675
site_7,Changing board state to Standby_active,2024-11-20 17:59:56_900
site_7,Changing board state to Standby_failed,2024-11-20 17:59:57_566
site_3,Changing board state to Standby_failed,2024-11-20 17:59:59_277
site_6,Changing voltage for 07VX4DMN2B11TP32 from site_6 to set_normal_voltage,2024-11-20 18:00:00_707
site_2,Changing voltage for R2XVGKHUHA2I1E25 from site_2 to set_low_voltage,2024-11-20 18:00:05_774
site_9,Changing voltage for WFXNYKKI41XPF5IQ from site_9 to set_normal_voltage,2024-11-20 18:00:10_400
site_5,Changing board state to Standby_failed,2024-11-20 18:00:10_407
site_6,Changing voltage for 572YMI42HP01ACST from site_6 to set_low_voltage,2024-11-20 18:00:11_978
site_7,Changing voltage for PWZSQE2XN9K7KZ7H from site_7 to set_normal_voltage,2024-11-20 18:00:14_556
site_3,Changing board state to Standby_active,2024-11-20 18:00:20_772
site_7,Changing board state to Standby_active,2024-11-20 18:00:23_034
site_8,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-20 18:00:35_578
site_8,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-20 18:00:47_802
site_5,Changing board state to Standby_active,2024-11-20 18:00:48_857
site_1,Changing board state to Standby_active,2024-11-20 18:01:00_970
site_5,Changing voltage for P0NPQ8ZFKKB5DKHI from site_5 to set_normal_voltage,2024-11-20 18:01:04_016
site_5,Changing voltage for U4LIN2WB9M5ION1J from site_5 to set_normal_voltage,2024-11-20 18:01:08_153
site_8,Changing board state to Standby_active,2024-11-20 18:01:11_820
site_3,Changing board state to Standby_failed,2024-11-20 18:01:13_659
site_7,Changing voltage for GIIR06HRC3J4CYUY from site_7 to set_normal_voltage,2024-11-20 18:01:25_700
site_2,Changing voltage for 3I5KOT1FLVGGBQW6 from site_2 to set_normal_voltage,2024-11-20 18:01:33_406
site_6,Changing voltage for M9OADY5O009NWYT0 from site_6 to set_high_voltage,2024-11-20 18:01:35_613
site_4,Changing board state to Standby_active,2024-11-20 18:01:36_507
site_8,Changing voltage for U0D2J2DJ85SWUAWJ from site_8 to set_high_voltage,2024-11-20 18:01:41_204
site_4,Changing voltage for QE8955YZW63OL29V from site_4 to set_high_voltage,2024-11-20 18:01:42_383
site_8,Changing board state to Standby_failed,2024-11-20 18:01:48_194
site_2,Changing voltage for BUR74NO6ZHSMQDSJ from site_2 to set_low_voltage,2024-11-20 18:01:49_308
site_4,Changing voltage for GIIR06HRC3J4CYUY from site_4 to set_normal_voltage,2024-11-20 18:01:53_619
site_4,Changing board state to Standby_failed,2024-11-20 18:01:57_993
site_8,Changing voltage for U5YDBLZTJTQSEM0V from site_8 to set_normal_voltage,2024-11-20 18:01:59_646
site_5,Changing voltage for 12EPMYTYTL0RC3D0 from site_5 to set_low_voltage,2024-11-20 18:02:02_883
site_1,Changing voltage for HNDZIX13L6DHF72N from site_1 to set_low_voltage,2024-11-20 18:02:05_418
site_3,Changing board state to Standby_active,2024-11-20 18:02:07_944
site_2,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-20 18:02:19_464
site_2,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-20 18:02:31_706
site_1,Changing voltage for 1F9RBDBJOX9NM7YW from site_1 to set_normal_voltage,2024-11-20 18:02:33_763
site_3,Changing board state to Standby_failed,2024-11-20 18:02:36_242
site_3,Changing voltage for KJAHIS2310MPRIZ6 from site_3 to set_normal_voltage,2024-11-20 18:02:37_155
site_2,Changing board state to Standby_active,2024-11-20 18:02:45_653
site_3,Changing voltage for 0VQ0BASWF8KZVDTN from site_3 to set_low_voltage,2024-11-20 18:02:47_602
site_6,Changing voltage for KAHEGAPAOMIAT6YH from site_6 to set_normal_voltage,2024-11-20 18:02:48_357
site_5,Changing board state to Standby_failed,2024-11-20 18:02:48_996
site_8,Changing board state to Standby_active,2024-11-20 18:02:52_725
site_6,Changing board state to Standby_failed,2024-11-20 18:02:53_432
site_4,Changing board state to Standby_active,2024-11-20 18:03:00_727
site_7,Changing voltage for J94DPBAFNS5WDT8J from site_7 to set_normal_voltage,2024-11-20 18:03:03_737
site_8,Changing board state to Standby_failed,2024-11-20 18:03:04_004
site_5,Changing voltage for WFXNYKKI41XPF5IQ from site_5 to set_high_voltage,2024-11-20 18:03:12_308
site_3,Changing voltage for BZ8XOD171FZRG044 from site_3 to set_high_voltage,2024-11-20 18:03:14_852
site_9,Changing voltage for 2A3HKZZ2KJN3ASTS from site_9 to set_low_voltage,2024-11-20 18:03:16_249
site_9,Changing voltage for XK5F2MWIYW6WPJQX from site_9 to set_low_voltage,2024-11-20 18:03:23_301
site_4,Changing board state to Standby_failed,2024-11-20 18:03:24_861
site_8,Changing voltage for DKGILDYG58YUTCPT from site_8 to set_low_voltage,2024-11-20 18:03:27_411
site_5,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-20 18:03:39_527
site_5,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-20 18:03:52_144
