_,Starting chaos monkey,2024-11-20 14:17:25_451
site_1,Changing voltage for 2A3HKZZ2KJN3ASTS from site_1 to set_low_voltage,2024-11-20 14:17:28_523
site_9,Changing voltage for UF9IHKQJ7POQ3GIG from site_9 to set_normal_voltage,2024-11-20 14:17:41_391
site_1,Changing board state to Standby_active,2024-11-20 14:17:41_781
site_8,Changing board state to Standby_active,2024-11-20 14:17:43_858
site_5,Changing voltage for YU9H8F08BZAU2OH1 from site_5 to set_normal_voltage,2024-11-20 14:17:45_683
site_9,Changing voltage for VYNZ0KQTGMSHUWGZ from site_9 to set_low_voltage,2024-11-20 14:17:54_818
site_6,Changing board state to Standby_active,2024-11-20 14:18:02_245
site_5,Changing board state to Standby_active,2024-11-20 14:18:05_824
site_2,Changing board state to Standby_active,2024-11-20 14:18:07_059
site_2,Changing board state to Standby_failed,2024-11-20 14:18:09_450
site_3,Changing voltage for YU9H8F08BZAU2OH1 from site_3 to set_normal_voltage,2024-11-20 14:18:13_338
site_6,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-20 14:18:25_708
site_6,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-20 14:18:33_903
site_2,Changing board state to Standby_active,2024-11-20 14:18:35_585
site_9,Changing board state to Standby_active,2024-11-20 14:18:36_038
site_2,Changing board state to Standby_failed,2024-11-20 14:18:44_718
site_7,Changing board state to Standby_active,2024-11-20 14:18:50_954
site_7,Changing voltage for 8N9GV78LO7VWO8RJ from site_7 to set_low_voltage,2024-11-20 14:18:54_002
site_4,Changing voltage for 5XK5XEMK6ZV14PZV from site_4 to set_normal_voltage,2024-11-20 14:18:56_909
site_9,Changing voltage for 43CEMJOA0SPJKKIH from site_9 to set_normal_voltage,2024-11-20 14:18:59_006
site_6,Changing board state to Standby_active,2024-11-20 14:19:01_382
site_7,Changing voltage for JKAW8BWBEP16RS7Q from site_7 to set_high_voltage,2024-11-20 14:19:02_740
site_2,Changing board state to Standby_active,2024-11-20 14:19:05_818
site_1,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-20 14:19:20_670
site_1,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-20 14:19:34_504
site_1,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-20 14:19:47_233
site_1,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-20 14:20:02_193
site_9,Changing board state to Standby_failed,2024-11-20 14:20:07_908
site_2,Changing board state to Standby_failed,2024-11-20 14:20:09_062
site_3,Changing board state to Standby_active,2024-11-20 14:20:11_846
site_5,Changing board state to Standby_failed,2024-11-20 14:20:15_288
site_3,Changing voltage for IDLG9JWOLVVCO0ZM from site_3 to set_low_voltage,2024-11-20 14:20:17_737
site_6,Changing board state to Standby_failed,2024-11-20 14:20:23_226
site_6,Changing voltage for YU9H8F08BZAU2OH1 from site_6 to set_normal_voltage,2024-11-20 14:20:28_349
site_2,Changing voltage for YMUYN0FH46USUIU8 from site_2 to set_high_voltage,2024-11-20 14:20:29_914
site_7,Changing board state to Standby_failed,2024-11-20 14:20:31_884
site_4,Changing voltage for TQQ7COIWA3CTHOI5 from site_4 to set_high_voltage,2024-11-20 14:20:36_106
site_6,Changing board state to Standby_active,2024-11-20 14:20:38_026
site_4,Changing voltage for NTA01MTMHISD862O from site_4 to set_high_voltage,2024-11-20 14:20:41_328
site_6,Changing board state to Standby_failed,2024-11-20 14:20:43_399
site_4,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-20 14:20:57_755
site_4,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-20 14:21:12_366
site_7,Changing voltage for 2RMCG8H0AIJLC2RY from site_7 to set_normal_voltage,2024-11-20 14:21:18_965
site_6,Changing voltage for RI7635T3JVZGIUG1 from site_6 to set_low_voltage,2024-11-20 14:21:29_739
site_8,Changing board state to Standby_failed,2024-11-20 14:21:29_942
site_8,Changing board state to Standby_active,2024-11-20 14:21:33_193
site_4,Changing voltage for DSE2Y9X342XTYPID from site_4 to set_high_voltage,2024-11-20 14:21:35_321
site_5,Changing voltage for FQJ4SWSGZ5OTUT5V from site_5 to set_low_voltage,2024-11-20 14:21:38_122
site_8,Changing voltage for V0WQ3OV4WQEGZID0 from site_8 to set_high_voltage,2024-11-20 14:21:39_943
site_6,Changing board state to Standby_active,2024-11-20 14:21:40_368
site_4,Changing voltage for JMAQ7CAPQEYEXV4P from site_4 to set_low_voltage,2024-11-20 14:21:59_998
site_4,Changing board state to Standby_active,2024-11-20 14:22:00_682
site_4,Changing voltage for 89UONC4WFL13W5UA from site_4 to set_high_voltage,2024-11-20 14:22:04_279
site_8,Changing board state to Standby_failed,2024-11-20 14:22:09_325
site_8,Changing voltage for WMGRFVNY0J6U82NK from site_8 to set_normal_voltage,2024-11-20 14:22:14_608
site_7,Changing board state to Standby_active,2024-11-20 14:22:19_909
site_8,Changing board state to Standby_active,2024-11-20 14:22:21_216
site_6,Changing board state to Standby_failed,2024-11-20 14:22:30_630
site_9,Changing voltage for QKRCND83LXE2R5DZ from site_9 to set_high_voltage,2024-11-20 14:22:39_436
site_1,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-20 14:22:52_269
site_1,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-20 14:23:06_756
site_8,Changing board state to Standby_failed,2024-11-20 14:23:08_427
site_1,Changing voltage for 98A38WH022LJXGQN from site_1 to set_high_voltage,2024-11-20 14:23:28_572
site_4,Changing board state to Standby_failed,2024-11-20 14:23:38_674
site_6,Changing board state to Standby_active,2024-11-20 14:23:41_051
site_3,Changing board state to Standby_failed,2024-11-20 14:23:41_457
site_7,Changing voltage for PWZSQE2XN9K7KZ7H from site_7 to set_normal_voltage,2024-11-20 14:23:48_335
site_6,Changing board state to Standby_failed,2024-11-20 14:23:52_430
site_2,Changing voltage for 8Y2N1MMDZ6PS6Y1H from site_2 to set_low_voltage,2024-11-20 14:23:54_538
site_5,Changing voltage for 9MX9LONLESX6AYSU from site_5 to set_high_voltage,2024-11-20 14:23:56_776
site_2,Changing voltage for ABA2UF9TK8T2SCN2 from site_2 to set_low_voltage,2024-11-20 14:23:58_382
site_8,Changing voltage for BDVLY6HL6KRZUYYN from site_8 to set_low_voltage,2024-11-20 14:24:03_666
site_8,Changing voltage for 5XK5XEMK6ZV14PZV from site_8 to set_normal_voltage,2024-11-20 14:24:08_833
site_4,Changing voltage for 5JVF2QF2XPIEWS1R from site_4 to set_normal_voltage,2024-11-20 14:24:12_031
site_3,Changing voltage for R7ZEZKBQOBXAMFHF from site_3 to set_normal_voltage,2024-11-20 14:24:16_380
site_8,Changing board state to Standby_active,2024-11-20 14:24:18_730
site_1,Changing voltage for MDHAJ5EWKQ5834WO from site_1 to set_normal_voltage,2024-11-20 14:24:21_976
site_4,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-20 14:24:35_557
site_4,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-20 14:24:48_092
site_4,Changing voltage for BDTIE85HLDH3UPMU from site_4 to set_normal_voltage,2024-11-20 14:24:58_131
site_8,Changing board state to Standby_failed,2024-11-20 14:25:11_653
site_1,Changing board state to Standby_active,2024-11-20 14:25:12_733
site_7,Changing board state to Standby_failed,2024-11-20 14:25:14_002
site_4,Changing board state to Standby_active,2024-11-20 14:25:15_831
