_,Starting chaos monkey,2024-11-13 18:33:21_514
site_4,Changing voltage for MTILWOE6C5M2JXWW from site_4 to set_normal_voltage,2024-11-13 18:33:23_927
site_4,Changing board state to Standby_active,2024-11-13 18:33:36_873
site_3,Changing voltage for KMB7F2T7XIY0KZI0 from site_3 to set_normal_voltage,2024-11-13 18:33:47_710
site_2,Changing board state to Standby_active,2024-11-13 18:33:49_749
site_1,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-13 18:34:01_452
site_1,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-13 18:34:17_515
site_4,Changing voltage for IXTDGFJFTSEL97K8 from site_4 to set_high_voltage,2024-11-13 18:34:25_223
site_4,Changing board state to Standby_failed,2024-11-13 18:34:30_793
site_4,Changing board state to Standby_active,2024-11-13 18:34:31_667
site_3,Changing board state to Standby_active,2024-11-13 18:34:35_820
site_2,Changing board state to Standby_failed,2024-11-13 18:34:40_523
site_3,Changing board state to Standby_failed,2024-11-13 18:34:50_494
site_3,Changing voltage for ZF8JWEZH6GK5ONXR from site_3 to set_low_voltage,2024-11-13 18:34:59_961
site_3,Changing board state to Standby_active,2024-11-13 18:35:25_654
site_2,Changing voltage for 8T7LSMG2VYH98QWI from site_2 to set_normal_voltage,2024-11-13 18:35:29_341
site_4,Changing board state to Standby_failed,2024-11-13 18:35:31_690
site_4,Changing board state to Standby_active,2024-11-13 18:35:44_559
site_3,Changing board state to Standby_failed,2024-11-13 18:35:49_199
site_3,Changing board state to Standby_active,2024-11-13 18:35:55_718
site_4,Changing board state to Standby_failed,2024-11-13 18:36:06_441
site_4,Changing voltage for F4PXII88BLJGNY4Y from site_4 to set_low_voltage,2024-11-13 18:36:11_133
site_3,Changing voltage for MTILWOE6C5M2JXWW from site_3 to set_high_voltage,2024-11-13 18:36:20_970
site_3,Changing voltage for HCJUCBWS29JQU695 from site_3 to set_normal_voltage,2024-11-13 18:36:26_438
site_4,Changing board state to Standby_active,2024-11-13 18:36:29_572
site_3,Changing board state to Standby_failed,2024-11-13 18:36:42_235
site_3,Changing voltage for FAJMNXPD1TUISDBI from site_3 to set_high_voltage,2024-11-13 18:36:59_820
site_1,Changing voltage for 61OQ47S9D84DDGL1 from site_1 to set_high_voltage,2024-11-13 18:37:17_155
site_1,Changing board state to Standby_active,2024-11-13 18:37:21_201
site_1,Changing board state to Standby_failed,2024-11-13 18:37:22_373
site_4,Changing board state to Standby_failed,2024-11-13 18:37:29_446
site_3,Changing voltage for CYSQLNPFAAL9MGRE from site_3 to set_low_voltage,2024-11-13 18:37:36_908
site_3,Changing board state to Standby_active,2024-11-13 18:37:38_475
site_4,Changing voltage for BEEY968RVM7NN21R from site_4 to set_high_voltage,2024-11-13 18:37:50_230
site_2,Changing board state to Standby_active,2024-11-13 18:38:03_525
site_2,Changing voltage for K7XQFUYMRENNGYZU from site_2 to set_high_voltage,2024-11-13 18:38:18_152
site_4,Changing voltage for 8T7LSMG2VYH98QWI from site_4 to set_normal_voltage,2024-11-13 18:38:30_662
site_3,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-13 18:38:46_932
site_3,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-13 18:38:57_576
site_4,Changing voltage for NT8772H73PEELGD2 from site_4 to set_low_voltage,2024-11-13 18:39:00_379
site_2,Changing board state to Standby_failed,2024-11-13 18:39:04_626
site_4,Changing board state to Standby_active,2024-11-13 18:39:08_863
site_4,Changing voltage for J2TB9JQK7YU6VDFK from site_4 to set_low_voltage,2024-11-13 18:39:22_651
site_1,Changing board state to Standby_active,2024-11-13 18:39:25_252
site_4,Changing board state to Standby_failed,2024-11-13 18:39:34_292
site_1,Changing board state to Standby_failed,2024-11-13 18:39:34_608
site_3,Changing board state to Standby_active,2024-11-13 18:39:45_616
site_2,Changing voltage for CYSQLNPFAAL9MGRE from site_2 to set_high_voltage,2024-11-13 18:39:47_512
site_1,Changing voltage for P531XZECXR3NY6Y9 from site_1 to set_normal_voltage,2024-11-13 18:39:54_109
site_2,Changing voltage for EI5DMWXKVRE5KPVA from site_2 to set_normal_voltage,2024-11-13 18:39:57_983
site_4,Changing board state to Standby_active,2024-11-13 18:40:12_742
site_2,Changing voltage for 8T7LSMG2VYH98QWI from site_2 to set_high_voltage,2024-11-13 18:40:13_548
site_4,Changing voltage for MDYGCQVQFRP59L9U from site_4 to set_normal_voltage,2024-11-13 18:40:15_541
site_1,Changing voltage for 0FVQ024KP18SJL04 from site_1 to set_high_voltage,2024-11-13 18:40:34_413
site_1,Changing board state to Standby_active,2024-11-13 18:40:50_055
site_3,Changing voltage for MPGSWJ7Y669RLVQC from site_3 to set_normal_voltage,2024-11-13 18:41:08_620
site_2,Changing board state to Standby_active,2024-11-13 18:41:11_565
site_3,Changing voltage for 7CWXZ58T00R5DROW from site_3 to set_normal_voltage,2024-11-13 18:41:11_993
site_4,Changing voltage for 7W5MVIUJ4ABMDIUI from site_4 to set_normal_voltage,2024-11-13 18:41:18_150
site_1,Changing voltage for 3A19J43U4WU725PI from site_1 to set_normal_voltage,2024-11-13 18:41:35_709
site_3,Changing voltage for 8AF2WA2AJ8HK6XKW from site_3 to set_low_voltage,2024-11-13 18:41:50_984
site_4,Changing board state to Standby_failed,2024-11-13 18:41:57_430
site_1,Changing voltage for 0S3MQIA4UPZCUVN9 from site_1 to set_high_voltage,2024-11-13 18:42:01_807
site_1,Changing board state to Standby_failed,2024-11-13 18:42:09_337
site_3,Changing voltage for F0ZS95FA8FXIM07L from site_3 to set_normal_voltage,2024-11-13 18:42:10_923
site_2,Changing board state to Standby_failed,2024-11-13 18:42:16_471
site_4,Changing board state to Standby_active,2024-11-13 18:42:18_167
site_3,Changing board state to Standby_failed,2024-11-13 18:42:37_456
