_,Starting chaos monkey,2024-11-12 23:04:21_923
site_2,Changing voltage for F7WN5OTYOM4RU47B from site_2 to set_low_voltage,2024-11-12 23:04:39_094
site_2,Changing voltage for X91W5N7B4LS40HLE from site_2 to set_low_voltage,2024-11-12 23:04:43_241
site_1,Changing board state to Standby_active,2024-11-12 23:05:11_370
site_1,Changing voltage for HXNJDESSKQXSO8MC from site_1 to set_low_voltage,2024-11-12 23:05:18_902
site_1,Changing board state to Standby_failed,2024-11-12 23:05:43_786
site_2,Changing board state to Standby_active,2024-11-12 23:05:50_694
site_1,Changing board state to Standby_active,2024-11-12 23:07:16_089
site_2,Changing voltage for 2PV0WLH034AC7QVD from site_2 to set_high_voltage,2024-11-12 23:07:43_799
site_1,Changing board state to Standby_failed,2024-11-12 23:08:05_354
site_2,Changing voltage for D9NWVYIWCTCVS029 from site_2 to set_low_voltage,2024-11-12 23:08:15_000
site_2,Changing board state to Standby_failed,2024-11-12 23:08:33_368
site_2,Changing board state to Standby_active,2024-11-12 23:08:42_289
site_2,Changing board state to Standby_failed,2024-11-12 23:09:03_090
site_2,Changing voltage for NURN7JUG2QQMD3BL from site_2 to set_low_voltage,2024-11-12 23:09:14_658
site_2,Changing board state to Standby_active,2024-11-12 23:09:20_862
site_2,Changing voltage for M4YS4R6PCZCQOI3D from site_2 to set_normal_voltage,2024-11-12 23:10:10_846
site_2,Changing board state to Standby_failed,2024-11-12 23:10:17_990
site_1,Changing board state to Standby_active,2024-11-12 23:10:28_071
site_2,Changing board state to Standby_active,2024-11-12 23:10:30_790
site_1,Changing voltage for E1CFKHNKDBX3J082 from site_1 to set_high_voltage,2024-11-12 23:10:31_442
site_2,Changing voltage for 76OHM541X9FH9G4G from site_2 to set_high_voltage,2024-11-12 23:10:54_128
site_1,Changing board state to Standby_failed,2024-11-12 23:11:06_829
site_2,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-12 23:11:58_584
site_2,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-12 23:12:11_908
site_1,Changing board state to Standby_active,2024-11-12 23:12:18_024
site_1,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-12 23:12:50_384
site_1,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-12 23:13:04_998
site_1,Changing board state to Standby_active,2024-11-12 23:13:16_614
site_1,Changing voltage for MS82TJ1P16F0G2F9 from site_1 to set_normal_voltage,2024-11-12 23:13:20_111
site_1,Changing board state to Standby_failed,2024-11-12 23:13:37_604
site_1,Changing voltage for 974JIRLE7IEEQ9OO from site_1 to set_normal_voltage,2024-11-12 23:13:39_491
site_1,Changing voltage for P5WA5ZI8I5SZII55 from site_1 to set_normal_voltage,2024-11-12 23:13:56_920
site_2,Changing voltage for INIBVTXPYG2W5SNP from site_2 to set_high_voltage,2024-11-12 23:14:00_178
site_2,Changing board state to Standby_active,2024-11-12 23:14:03_778
site_2,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-12 23:14:22_159
site_2,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-12 23:14:32_397
site_2,Changing board state to Standby_active,2024-11-12 23:14:33_485
site_2,Changing board state to Standby_failed,2024-11-12 23:15:34_337
site_1,Changing board state to Standby_active,2024-11-12 23:16:20_239
site_1,Changing board state to Standby_failed,2024-11-12 23:16:36_674
site_1,Changing voltage for LUL2OWS12OXK8YR0 from site_1 to set_normal_voltage,2024-11-12 23:16:51_935
site_1,Changing board state to Standby_active,2024-11-12 23:16:56_324
site_2,Changing voltage for BELLC12NKZCMT8B9 from site_2 to set_normal_voltage,2024-11-12 23:17:30_923
site_2,Changing voltage for 92ZXC4LOIZDV8SYJ from site_2 to set_high_voltage,2024-11-12 23:17:42_866
site_2,Changing voltage for YPBR7468FOD10SB7 from site_2 to set_high_voltage,2024-11-12 23:17:46_335
site_1,Changing board state to Standby_failed,2024-11-12 23:18:18_417
site_1,Changing board state to Standby_active,2024-11-12 23:18:29_289
site_1,Changing voltage for ASZPC1M3IQY1BYVP from site_1 to set_normal_voltage,2024-11-12 23:18:39_593
site_1,Changing voltage for HXNJDESSKQXSO8MC from site_1 to set_high_voltage,2024-11-12 23:18:45_370
site_2,Changing voltage for HCXNLLOFNO2BKBCZ from site_2 to set_high_voltage,2024-11-12 23:18:50_812
site_1,Changing voltage for FQBL4H1KMVBQA66A from site_1 to set_normal_voltage,2024-11-12 23:18:56_603
site_2,Changing voltage for JCX4WA16ORE1H62I from site_2 to set_low_voltage,2024-11-12 23:19:01_135
site_2,Changing voltage for 3LXQTQSH8MH4DZ1W from site_2 to set_high_voltage,2024-11-12 23:19:15_709
site_1,Changing voltage for QU1RJ2Q9IVSWOFK8 from site_1 to set_normal_voltage,2024-11-12 23:19:22_049
site_2,Changing voltage for U53OFGOXPU9OFLTZ from site_2 to set_low_voltage,2024-11-12 23:19:48_466
site_2,Changing board state to Standby_active,2024-11-12 23:19:49_669
