_,Starting chaos monkey,2024-11-19 13:03:09_966
site_6,Changing voltage for CLMLZRI0F2ZYQOND from site_6 to set_low_voltage,2024-11-19 13:03:16_392
site_1,Changing voltage for VYMCNR3MKNNB3SG5 from site_1 to set_normal_voltage,2024-11-19 13:03:26_414
site_1,Changing voltage for P9XT6XJDNZY72TAO from site_1 to set_high_voltage,2024-11-19 13:03:31_291
site_5,Changing voltage for 7ZBGTZERWOPUJ0FI from site_5 to set_high_voltage,2024-11-19 13:03:39_318
site_3,Changing board state to Standby_active,2024-11-19 13:03:41_711
site_3,Changing board state to Standby_failed,2024-11-19 13:03:42_206
site_3,Changing board state to Standby_active,2024-11-19 13:03:47_171
site_6,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-19 13:03:58_970
site_6,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-19 13:04:06_587
site_2,Changing board state to Standby_active,2024-11-19 13:04:09_013
site_5,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-19 13:04:11_846
site_5,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-19 13:04:25_082
site_2,Changing board state to Standby_failed,2024-11-19 13:04:36_525
site_2,Changing board state to Standby_active,2024-11-19 13:04:41_414
site_2,Changing voltage for ZOPBJGZE10LG8VFS from site_2 to set_normal_voltage,2024-11-19 13:04:42_661
site_5,Changing voltage for FSJJQ3U3ONSNW18H from site_5 to set_low_voltage,2024-11-19 13:04:50_720
site_1,Changing voltage for BJMOGM52S8Y9T0C3 from site_1 to set_normal_voltage,2024-11-19 13:04:54_574
site_4,Changing voltage for 60II3B6E0Y79YDKV from site_4 to set_normal_voltage,2024-11-19 13:05:05_832
site_1,Changing board state to Standby_active,2024-11-19 13:05:10_847
site_4,Changing voltage for 0QBEA55Z167M1QCD from site_4 to set_low_voltage,2024-11-19 13:05:15_293
site_2,Changing board state to Standby_failed,2024-11-19 13:05:27_110
site_3,Changing voltage for 1FJVWZ9IP8743WIA from site_3 to set_normal_voltage,2024-11-19 13:05:28_175
site_1,Changing voltage for EKAKQTI4OQXDWUKR from site_1 to set_normal_voltage,2024-11-19 13:05:34_654
site_1,Changing voltage for P8CH5S6K81QI40BJ from site_1 to set_normal_voltage,2024-11-19 13:05:39_822
site_4,Changing voltage for KR12NS4D1EKKO8QP from site_4 to set_normal_voltage,2024-11-19 13:05:51_482
site_2,Changing voltage for 10S9C6N9VCKMSPXC from site_2 to set_high_voltage,2024-11-19 13:05:58_624
site_3,Changing voltage for 2ND9Q2V6GK0W46N2 from site_3 to set_normal_voltage,2024-11-19 13:06:02_402
site_3,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-19 13:06:17_480
site_3,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-19 13:06:31_212
site_5,Changing board state to Standby_active,2024-11-19 13:06:49_310
site_2,Changing board state to Standby_active,2024-11-19 13:06:54_057
site_5,Changing voltage for ESCG3I27BJHK671G from site_5 to set_low_voltage,2024-11-19 13:06:56_311
site_5,Changing voltage for AL2YU4SFZ5ZYSZI9 from site_5 to set_low_voltage,2024-11-19 13:06:57_563
site_3,Changing board state to Standby_active,2024-11-19 13:06:59_961
site_4,Changing voltage for TNPCTYKUCZROKN01 from site_4 to set_low_voltage,2024-11-19 13:07:02_261
site_3,Changing voltage for SPKSLG6XT8MI4VWL from site_3 to set_low_voltage,2024-11-19 13:07:10_941
site_3,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-19 13:07:40_850
site_3,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-19 13:07:50_654
site_6,Changing board state to Standby_active,2024-11-19 13:07:54_891
site_3,Changing board state to Standby_active,2024-11-19 13:08:05_973
site_1,Changing board state to Standby_failed,2024-11-19 13:08:07_277
site_1,Changing board state to Standby_active,2024-11-19 13:08:11_115
site_4,Changing voltage for 8RLGLEGB9ZEM12V9 from site_4 to set_high_voltage,2024-11-19 13:08:17_024
site_5,Changing board state to Standby_failed,2024-11-19 13:08:27_169
site_1,Changing voltage for VKB8IRQLK3BCRBJ0 from site_1 to set_normal_voltage,2024-11-19 13:08:33_841
site_4,Changing voltage for Y17KNLHTA4AQ9PF5 from site_4 to set_high_voltage,2024-11-19 13:08:39_551
site_2,Changing voltage for QMRIUEU9APOWAI4V from site_2 to set_normal_voltage,2024-11-19 13:08:41_814
site_5,Changing board state to Standby_active,2024-11-19 13:08:42_888
site_6,Changing voltage for H4Z6IX4EUXJCDSL6 from site_6 to set_normal_voltage,2024-11-19 13:08:48_316
site_1,Changing voltage for 6TAXTRKMI9VHBZ4A from site_1 to set_low_voltage,2024-11-19 13:08:49_906
site_1,Changing voltage for 1DX7HK5YVXO4FP25 from site_1 to set_normal_voltage,2024-11-19 13:08:54_440
site_3,Changing board state to Standby_failed,2024-11-19 13:08:55_637
site_2,Changing voltage for 2XUAPZBQOD8RRH6M from site_2 to set_low_voltage,2024-11-19 13:08:57_277
site_1,Changing voltage for BPKXBIQ8BH0ZH1IJ from site_1 to set_normal_voltage,2024-11-19 13:08:58_679
site_1,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-19 13:09:12_573
site_1,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-19 13:09:20_179
site_3,Changing board state to Standby_active,2024-11-19 13:09:22_531
site_1,Changing board state to Standby_active,2024-11-19 13:09:30_296
site_1,Changing board state to Standby_failed,2024-11-19 13:09:34_573
site_2,Changing board state to Standby_failed,2024-11-19 13:09:37_146
site_1,Changing board state to Standby_active,2024-11-19 13:09:37_826
site_4,Changing voltage for K11YSQ5WYZKLL4YO from site_4 to set_normal_voltage,2024-11-19 13:09:42_881
site_3,Changing voltage for Z3B95WQ97FTPUJRN from site_3 to set_low_voltage,2024-11-19 13:09:46_497
site_4,Changing voltage for 642LYDWPBGETNHQU from site_4 to set_normal_voltage,2024-11-19 13:09:49_092
site_5,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-19 13:10:07_917
site_5,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-19 13:10:18_463
site_6,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-19 13:10:32_857
site_6,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-19 13:10:41_172
site_5,Changing voltage for 8GSK89TF56OL6LDA from site_5 to set_normal_voltage,2024-11-19 13:10:41_863
site_1,Changing voltage for HDCZXNT04YTP3ZAE from site_1 to set_high_voltage,2024-11-19 13:10:45_882
site_4,Changing voltage for XXL0DU3I83R2LF24 from site_4 to set_normal_voltage,2024-11-19 13:10:47_959
site_4,Changing voltage for VDPA8HMYO46FD7P5 from site_4 to set_low_voltage,2024-11-19 13:10:50_643
site_1,Changing voltage for UL6TIQKVK57P9O6E from site_1 to set_normal_voltage,2024-11-19 13:10:56_602
site_6,Changing board state to Standby_active,2024-11-19 13:10:59_339
site_4,Changing voltage for ID4VMME71DMM1DCM from site_4 to set_normal_voltage,2024-11-19 13:10:59_787
site_5,Changing voltage for 0368FNRZBAZ3P6O7 from site_5 to set_high_voltage,2024-11-19 13:11:05_942
site_5,Changing voltage for RQ7XKQY0W5TDZ01Y from site_5 to set_normal_voltage,2024-11-19 13:11:13_433
site_5,Changing board state to Standby_active,2024-11-19 13:11:23_506
site_6,Changing board state to Standby_failed,2024-11-19 13:11:33_256
site_4,Changing board state to Standby_active,2024-11-19 13:11:34_080
site_3,Changing voltage for 50L7ZLE4YXQGHLMW from site_3 to set_normal_voltage,2024-11-19 13:11:43_649
site_1,Changing board state to Standby_failed,2024-11-19 13:12:00_463
site_2,Changing board state to Standby_active,2024-11-19 13:12:07_597
site_1,Changing voltage for UZ01DS0MMIR5F88S from site_1 to set_normal_voltage,2024-11-19 13:12:10_216
site_4,Changing voltage for PZ8ML6FQCR2D3ZWK from site_4 to set_normal_voltage,2024-11-19 13:12:12_202
site_3,Changing voltage for CL91ZJE3JQ98UJSX from site_3 to set_normal_voltage,2024-11-19 13:12:15_644
site_2,Changing voltage for BL48FVSIVLPQHFTN from site_2 to set_normal_voltage,2024-11-19 13:12:16_669
site_1,Changing board state to Standby_active,2024-11-19 13:12:24_806
site_4,Changing voltage for SGMIC4W7281HZIUC from site_4 to set_low_voltage,2024-11-19 13:12:28_580
site_5,Changing board state to Standby_failed,2024-11-19 13:12:28_846
site_1,Changing voltage for Z63GO8GD2T7E7GCU from site_1 to set_normal_voltage,2024-11-19 13:12:35_484
site_2,Changing voltage for XXL0DU3I83R2LF24 from site_2 to set_normal_voltage,2024-11-19 13:12:36_824
site_2,Changing voltage for VKB8IRQLK3BCRBJ0 from site_2 to set_normal_voltage,2024-11-19 13:12:39_478
site_1,Changing board state to Standby_failed,2024-11-19 13:12:40_597
site_4,Changing board state to Standby_failed,2024-11-19 13:12:45_176
site_2,Changing board state to Standby_failed,2024-11-19 13:12:47_841
site_6,Changing voltage for NZAR2LTS5ALHNILV from site_6 to set_normal_voltage,2024-11-19 13:12:48_826
site_2,Changing board state to Standby_active,2024-11-19 13:12:55_333
site_3,Changing voltage for K81VFA3HEHDJ6MWH from site_3 to set_normal_voltage,2024-11-19 13:12:57_216
site_6,Changing voltage for NKMOUK7JSMJZNAOQ from site_6 to set_low_voltage,2024-11-19 13:12:58_958
site_5,Changing board state to Standby_active,2024-11-19 13:13:04_914
site_3,Changing voltage for 60II3B6E0Y79YDKV from site_3 to set_normal_voltage,2024-11-19 13:13:06_644
site_2,Changing voltage for NZP5SZV77UE91P2C from site_2 to set_high_voltage,2024-11-19 13:13:11_434
