_,Starting chaos monkey,2024-12-05 08:08:40_730
site_8,Changing board state to Standby_active,2024-12-05 08:08:41_330
site_8,Changing board state to Standby_failed,2024-12-05 08:08:42_987
site_9,Changing voltage for AHTNJ24CS44VNBRY from site_9 to set_normal_voltage,2024-12-05 08:08:43_446
site_7,Changing board state to Standby_active,2024-12-05 08:08:47_364
site_4,Changing voltage for JJU8W22XYOCGWB2R from site_4 to set_high_voltage,2024-12-05 08:08:53_819
site_10,Changing board state to Standby_active,2024-12-05 08:08:58_463
site_9,Changing voltage for UKPEIHKRKTJYIJFE from site_9 to set_normal_voltage,2024-12-05 08:09:00_809
site_10,Changing board state to Standby_failed,2024-12-05 08:09:08_982
site_6,Changing voltage for 237VA07A6DT6CVAG from site_6 to set_high_voltage,2024-12-05 08:09:19_005
site_6,Changing voltage for L6C35WI3G1E8ORSJ from site_6 to set_low_voltage,2024-12-05 08:09:24_108
site_5,Changing voltage for IK4VXSIE798ZQW0J from site_5 to set_low_voltage,2024-12-05 08:09:25_243
site_4,Changing board state to Standby_active,2024-12-05 08:09:25_332
site_8,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-12-05 08:09:36_256
site_8,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-12-05 08:09:43_177
site_1,Changing board state to Standby_active,2024-12-05 08:09:48_466
site_7,Changing voltage for 96T2077CBVT7L9ET from site_7 to set_normal_voltage,2024-12-05 08:09:52_018
site_7,Changing voltage for 2JL89QJCWDZX3IRN from site_7 to set_low_voltage,2024-12-05 08:09:54_517
site_10,Changing voltage for HIHZZJWM68XU3ZKM from site_10 to set_low_voltage,2024-12-05 08:09:55_779
site_9,Changing voltage for VYF9E057S04KLJ17 from site_9 to set_low_voltage,2024-12-05 08:09:58_785
site_8,Changing voltage for 8ZGD7IOJ35EQH3M2 from site_8 to set_normal_voltage,2024-12-05 08:10:07_026
site_4,Changing voltage for TOUJQ77TDDGXEAAM from site_4 to set_low_voltage,2024-12-05 08:10:08_875
site_10,Changing voltage for AFUQQJQBSFOOWHHC from site_10 to set_normal_voltage,2024-12-05 08:10:13_477
site_4,Changing voltage for 92AD02GPGAG903YF from site_4 to set_low_voltage,2024-12-05 08:10:15_393
site_10,Changing voltage for LRF2F7CFOPGO2ZOF from site_10 to set_low_voltage,2024-12-05 08:10:16_893
site_5,Changing voltage for GDVL4RQKYBRQETXY from site_5 to set_high_voltage,2024-12-05 08:10:25_214
site_1,Changing board state to Standby_failed,2024-12-05 08:10:27_416
site_6,Changing voltage for 2JL89QJCWDZX3IRN from site_6 to set_low_voltage,2024-12-05 08:10:29_139
site_8,Changing board state to Standby_active,2024-12-05 08:10:31_615
site_10,Changing board state to Standby_active,2024-12-05 08:10:34_787
site_1,Changing board state to Standby_active,2024-12-05 08:10:40_916
site_8,Changing board state to Standby_failed,2024-12-05 08:10:45_824
site_1,Changing voltage for IC77B57LNJ6E6PAJ from site_1 to set_normal_voltage,2024-12-05 08:10:49_694
site_9,Changing board state to Standby_active,2024-12-05 08:10:51_394
site_1,Changing board state to Standby_failed,2024-12-05 08:10:53_015
site_4,Changing board state to Standby_failed,2024-12-05 08:10:55_273
site_10,Changing voltage for K25P8GLLVJGGZJ2Y from site_10 to set_normal_voltage,2024-12-05 08:11:03_125
site_8,Changing voltage for E5VUZYSYZF4HHVV3 from site_8 to set_low_voltage,2024-12-05 08:11:07_925
site_5,Changing voltage for M9KTZQ2KPVOK2S36 from site_5 to set_high_voltage,2024-12-05 08:11:11_857
