_,Starting chaos monkey,2024-11-20 13:15:20_649
site_8,Changing voltage for 9SL7C0UGYA642JHP from site_8 to set_normal_voltage,2024-11-20 13:15:24_350
site_8,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-20 13:15:42_326
site_8,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-20 13:15:48_401
site_8,Changing board state to Standby_active,2024-11-20 13:15:49_202
site_5,Changing voltage for D8IKT2UYSDDZ95PQ from site_5 to set_normal_voltage,2024-11-20 13:15:50_760
site_7,Changing voltage for S7QPMTODRNLHGGB8 from site_7 to set_normal_voltage,2024-11-20 13:15:51_132
site_3,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-20 13:16:01_458
site_3,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-20 13:16:12_828
site_1,Changing board state to Standby_active,2024-11-20 13:16:13_450
site_7,Changing board state to Standby_active,2024-11-20 13:16:14_491
site_7,Changing voltage for T2740VMG9YQEHF5D from site_7 to set_high_voltage,2024-11-20 13:16:19_986
site_7,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-20 13:16:30_931
site_7,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-20 13:16:39_984
site_5,Changing voltage for EKOTGLRJZ9XWA3H2 from site_5 to set_high_voltage,2024-11-20 13:16:45_877
site_2,Changing voltage for H4I3VKV86O08XJSF from site_2 to set_high_voltage,2024-11-20 13:16:50_021
site_2,Changing voltage for ETIVJWTZWCK4ZRL3 from site_2 to set_normal_voltage,2024-11-20 13:16:51_905
site_4,Changing voltage for YLJQ7MN32YPIY8IW from site_4 to set_normal_voltage,2024-11-20 13:17:05_245
site_6,Changing board state to Standby_active,2024-11-20 13:17:07_777
site_3,Changing board state to Standby_active,2024-11-20 13:17:07_861
site_5,Changing voltage for PFI4ZA6WX9R507NX from site_5 to set_low_voltage,2024-11-20 13:17:11_985
site_7,Changing voltage for B3Y944V187HNK4DV from site_7 to set_high_voltage,2024-11-20 13:17:13_078
site_3,Changing board state to Standby_failed,2024-11-20 13:17:16_270
site_6,Changing board state to Standby_failed,2024-11-20 13:17:24_626
site_3,Changing voltage for BUNR1IXXQRR396F6 from site_3 to set_normal_voltage,2024-11-20 13:17:26_097
site_5,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-20 13:17:28_631
site_5,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-20 13:17:40_444
site_3,Changing voltage for O4FZKOZ8HVGCPZMB from site_3 to set_normal_voltage,2024-11-20 13:17:45_183
site_8,Changing board state to Standby_failed,2024-11-20 13:17:45_737
site_2,Changing voltage for R5ZLSI92IEQAASPI from site_2 to set_high_voltage,2024-11-20 13:17:47_963
site_4,Changing board state to Standby_active,2024-11-20 13:17:49_148
site_6,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-20 13:17:51_182
site_6,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-20 13:18:03_494
site_7,Changing board state to Standby_active,2024-11-20 13:18:03_934
site_2,Changing voltage for D8IKT2UYSDDZ95PQ from site_2 to set_normal_voltage,2024-11-20 13:18:04_380
site_2,Changing board state to Standby_active,2024-11-20 13:18:08_878
site_7,Changing voltage for 3FG8V2YEI9L7O4B8 from site_7 to set_normal_voltage,2024-11-20 13:18:10_113
site_7,Changing voltage for 16NTY5NMG2WGK331 from site_7 to set_high_voltage,2024-11-20 13:18:16_705
site_1,Changing board state to Standby_failed,2024-11-20 13:18:18_699
site_2,Changing board state to Standby_failed,2024-11-20 13:18:20_715
site_2,Changing voltage for QWA3AOB637NF9F76 from site_2 to set_low_voltage,2024-11-20 13:18:21_504
site_4,Changing voltage for 01Y6RMQ95B1Q2OOR from site_4 to set_high_voltage,2024-11-20 13:18:30_563
site_3,Changing voltage for VSV7U3DWMYS7ADSL from site_3 to set_low_voltage,2024-11-20 13:18:36_685
site_2,Changing board state to Standby_active,2024-11-20 13:18:38_773
site_5,Changing board state to Standby_active,2024-11-20 13:18:40_515
site_1,Changing voltage for 184RU0KYYQ42BSF3 from site_1 to set_normal_voltage,2024-11-20 13:18:42_101
site_7,Changing voltage for D14BT211Q501ZN0P from site_7 to set_normal_voltage,2024-11-20 13:18:43_827
site_1,Changing voltage for 66JKK2NEK39MFG99 from site_1 to set_low_voltage,2024-11-20 13:18:45_946
site_4,Changing board state to Standby_failed,2024-11-20 13:18:46_794
site_7,Changing board state to Standby_failed,2024-11-20 13:18:47_754
site_2,Changing voltage for XLO8GAXGURDAJFBB from site_2 to set_low_voltage,2024-11-20 13:18:50_130
site_7,Changing voltage for VFII93IG8BIG7ORJ from site_7 to set_normal_voltage,2024-11-20 13:18:53_366
site_3,Changing voltage for W9U6ZMB23D6MJ3C3 from site_3 to set_normal_voltage,2024-11-20 13:19:00_037
site_6,Changing board state to Standby_active,2024-11-20 13:19:07_638
site_2,Changing voltage for 32X65CP9PI70XKLQ from site_2 to set_low_voltage,2024-11-20 13:19:08_123
site_5,Changing voltage for W2U2EL38YH5OJSVZ from site_5 to set_normal_voltage,2024-11-20 13:19:09_773
site_6,Changing board state to Standby_failed,2024-11-20 13:19:14_071
site_2,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-20 13:19:28_200
site_2,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-20 13:19:37_923
site_6,Changing voltage for EX67JGS13JV1NUI9 from site_6 to set_high_voltage,2024-11-20 13:19:41_411
site_5,Changing board state to Standby_failed,2024-11-20 13:19:48_108
site_4,Changing voltage for B3Y944V187HNK4DV from site_4 to set_low_voltage,2024-11-20 13:19:49_629
site_5,Changing voltage for 0P34OTM1BOCMTVSP from site_5 to set_normal_voltage,2024-11-20 13:19:52_561
site_3,Changing voltage for PFI4ZA6WX9R507NX from site_3 to set_low_voltage,2024-11-20 13:19:53_341
site_1,Changing voltage for WGDCO24B3DN5YEWU from site_1 to set_high_voltage,2024-11-20 13:19:54_544
site_4,Changing voltage for JNF8W8T9D1X0Q052 from site_4 to set_normal_voltage,2024-11-20 13:19:56_311
site_7,Changing voltage for W9U6ZMB23D6MJ3C3 from site_7 to set_normal_voltage,2024-11-20 13:19:58_445
site_7,Changing voltage for 3FG8V2YEI9L7O4B8 from site_7 to set_normal_voltage,2024-11-20 13:20:00_401
site_2,Changing voltage for 7RGW2OFIJCVAPKST from site_2 to set_high_voltage,2024-11-20 13:20:01_880
site_5,Changing voltage for D8IKT2UYSDDZ95PQ from site_5 to set_normal_voltage,2024-11-20 13:20:04_313
site_1,Changing voltage for 2VW6E2FKL3R5UC4V from site_1 to set_low_voltage,2024-11-20 13:20:07_856
site_8,Changing voltage for 6PEA612Z6Y10SV6I from site_8 to set_high_voltage,2024-11-20 13:20:15_324
site_2,Changing voltage for JJ8YOGYEVYQXIVWG from site_2 to set_normal_voltage,2024-11-20 13:20:16_938
site_8,Changing board state to Standby_active,2024-11-20 13:20:17_611
site_2,Changing voltage for 1680AHYS94MPGAHR from site_2 to set_normal_voltage,2024-11-20 13:20:25_396
site_8,Changing board state to Standby_failed,2024-11-20 13:20:28_826
site_2,Changing voltage for 32X65CP9PI70XKLQ from site_2 to set_low_voltage,2024-11-20 13:20:33_343
site_7,Changing voltage for Q5T212GUMBTWAVK7 from site_7 to set_normal_voltage,2024-11-20 13:20:42_324
site_2,Changing board state to Standby_active,2024-11-20 13:20:42_740
site_8,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-20 13:21:00_895
site_8,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-20 13:21:14_084
site_1,Changing voltage for I5FB0F7CGRXCN676 from site_1 to set_normal_voltage,2024-11-20 13:21:17_303
site_3,Changing board state to Standby_active,2024-11-20 13:21:21_629
site_8,Changing voltage for D8IKT2UYSDDZ95PQ from site_8 to set_normal_voltage,2024-11-20 13:21:23_650
site_7,Changing board state to Standby_active,2024-11-20 13:21:27_914
site_7,Changing voltage for 8ROGTIOB7ZW0M1ZC from site_7 to set_normal_voltage,2024-11-20 13:21:29_651
site_4,Changing board state to Standby_active,2024-11-20 13:21:34_446
site_5,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-20 13:21:41_613
site_5,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-20 13:21:53_628
site_7,Changing board state to Standby_failed,2024-11-20 13:22:00_866
site_4,Changing board state to Standby_failed,2024-11-20 13:22:03_003
site_1,Changing board state to Standby_active,2024-11-20 13:22:04_407
