_,Starting chaos monkey,2024-12-05 08:38:42_732
site_3,Changing voltage for 1FHCR19LS7V7FNL7 from site_3 to set_low_voltage,2024-12-05 08:38:48_758
site_4,Changing voltage for 9LNDDPECPAGBPFPV from site_4 to set_normal_voltage,2024-12-05 08:38:53_260
site_8,Changing board state to Standby_active,2024-12-05 08:38:55_155
site_10,Changing board state to Standby_active,2024-12-05 08:38:59_684
site_6,Changing board state to Standby_active,2024-12-05 08:39:04_089
site_3,Changing voltage for I1DKT4TAWEG0XTCI from site_3 to set_low_voltage,2024-12-05 08:39:08_145
site_5,Changing voltage for 3C1VJAH26GAXV1DC from site_5 to set_high_voltage,2024-12-05 08:39:15_698
site_1,Changing voltage for VM10N94AF389J3EH from site_1 to set_high_voltage,2024-12-05 08:39:16_565
site_1,Changing voltage for V5R1VBX150VKZ7MY from site_1 to set_high_voltage,2024-12-05 08:39:17_863
site_5,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-12-05 08:39:35_968
site_5,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-12-05 08:39:47_448
site_8,Changing voltage for 1Y4LM0SY0UFR2SPS from site_8 to set_normal_voltage,2024-12-05 08:39:50_660
site_3,Changing board state to Standby_active,2024-12-05 08:39:51_625
site_5,Changing voltage for 1J1NXDEWLQ3SKVGQ from site_5 to set_high_voltage,2024-12-05 08:39:53_778
site_1,Changing board state to Standby_active,2024-12-05 08:39:59_215
site_9,Changing board state to Standby_active,2024-12-05 08:39:59_825
site_5,Changing board state to Standby_active,2024-12-05 08:40:03_289
site_10,Changing board state to Standby_failed,2024-12-05 08:40:13_030
site_3,Changing board state to Standby_failed,2024-12-05 08:40:15_256
site_5,Changing board state to Standby_failed,2024-12-05 08:40:19_421
site_8,Changing voltage for RGTOR4HB21ND365F from site_8 to set_high_voltage,2024-12-05 08:40:21_128
site_1,Changing voltage for QR1OUQQQJHWTHV0D from site_1 to set_normal_voltage,2024-12-05 08:40:21_966
site_6,Changing voltage for D8GY9DOYIMIFM4NV from site_6 to set_low_voltage,2024-12-05 08:40:25_308
site_10,Changing voltage for 49B6J0R3X58NVIT1 from site_10 to set_low_voltage,2024-12-05 08:40:32_866
site_4,Changing board state to Standby_active,2024-12-05 08:40:34_861
site_6,Changing voltage for WLK4T58A7ZPGD3SV from site_6 to set_normal_voltage,2024-12-05 08:40:36_123
